obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
109,BH1_S_1626,1561742697,12437.5,20190628 13:24:56,13:24:56,,1561742689,0.001893416,-1.436246128,51.9859445,79.5129205,7.626618232,4.986321087,0.077450297,2.328679231,0.076047189,0.04765344,316.9672106,30.67438778,29.8857871,4.232579733,47.83474939,1.921060216,4.01603487,2.311519518,-83.49965365,-114.3023239,-10.85261995,108.312613,0.018787384,-0.421319924,4.598780467,24,4,1,0,50377,1999.995806,1685.996322,0.842999928,0.187999942,9,0.5,0: Broadleaf,1561742689,51.98594194,49.97944194,20.02841935,17.2454871,600.0665806,95.71671613,0.200000097,28.97532903,29.8857871,999.9,9989.657097,747.3231613,8.47212871,1999.995806,0.900000516,0.099999419,30,41744.49032,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,49.978405,0.013015385,0.012238116,1,52.03193,-0.853350844,0.088644659,1,17.2427325,0.060156473,0.005804842,1,20.0187525,0.214569231,0.020668865,1,4,4,4-Apr,100,100,5.589,0.11,3,585.026,321.646,28.3988,28.7812,30.0003,28.7049,28.6706,4.85612,100,0,-999.9,50,0,102.928,103.412
110,BH1_S_1626,1561742768,12508.5,20190628 13:26:07,13:26:07,,1561742760,0.001991598,7.647424136,387.3969863,224.6298899,21.54666778,37.15940994,0.082530588,2.330490159,0.08094062,0.050728189,316.9680965,30.63951596,29.85781613,4.225778577,48.34879236,1.941458592,4.015526546,2.284319985,-87.82948563,-111.1516914,-10.54369875,107.4432208,0.018810213,-0.421831885,4.603349874,23,4,1,0,50391,1999.999032,1685.999287,0.843000051,0.188000137,9,0.5,0: Broadleaf,1561742760,387.397,400.0240968,20.24023548,17.31361613,600.0640645,95.72075484,0.199996355,28.97314194,29.85781613,999.9,10001.37387,747.2843871,8.58592871,1999.999032,0.89999829,0.10000171,30,41744.54194,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,400.03055,-0.142716698,0.027438978,1,387.346675,0.842577861,0.097089492,1,17.311595,0.044825516,0.004323942,1,20.23392,0.137018386,0.013194434,1,4,4,4-Apr,100,100,5.589,0.11,3,585.782,322.281,28.428,28.8034,30.0001,28.7251,28.6901,19.4437,100,0,-999.9,400,0,102.927,103.409
111,BH1_S_1626,1561742888,12629,20190628 13:28:08,13:28:08,,1561742880,0.001525701,6.492523885,389.3664722,204.6872042,19.63334297,37.34754949,0.060922674,2.330861249,0.060051678,0.037609517,316.9675998,30.85185479,29.9340129,4.244328271,46.77706326,1.885236521,4.030258399,2.35909175,-67.28341923,-112.7916383,-10.70496196,126.1875803,0.018814893,-0.421936829,4.604286409,23,4,1,0,50197,1999.999355,1685.999297,0.84299992,0.187999841,9,0.5,0: Broadleaf,1561742880,389.3664839,399.9951613,19.6545129,17.41119355,600.0673871,95.71877419,0.199986548,29.03642903,29.9340129,999.9,10004.06903,747.4332903,8.809652581,1999.999355,0.900001903,0.099998071,30,41744.57742,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,400.001675,-0.076491557,0.021864798,1,389.306475,1.543238274,0.149237393,0,17.40881,0.064532083,0.006217548,1,19.6696975,-0.390536961,0.037621746,1,3,4,4-Mar,100,100,5.589,0.11,3,585.823,322.473,28.4584,28.8355,30.0002,28.7545,28.7218,19.4412,100,0,-999.9,400,0,102.921,103.406
112,BH1_S_1626,1561742967,12707.5,20190628 13:29:26,13:29:26,,1561742959,0.001319281,10.1077598,583.686498,251.0872248,24.08465948,55.98807569,0.051815271,2.329817327,0.051183488,0.032045801,316.9677341,30.94366086,29.97296129,4.253837424,46.08965389,1.860208144,4.036064468,2.39362928,-58.18028031,-114.5072923,-10.87610572,133.4040557,0.018801729,-0.421641638,4.601651977,23,4,1,0,50306,1999.999355,1685.999444,0.842999994,0.187999904,9,0.5,0: Broadleaf,1561742959,583.6865161,600.0014194,19.39302903,17.4527,600.0664194,95.72148387,0.200001161,29.06131613,29.97296129,999.9,9996.787097,748.0400645,8.701636774,1999.999355,0.900001323,0.099998716,30,41744.55161,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,600.0005,0.161479829,0.046273102,1,583.641275,0.973001285,0.094972098,1,17.4524825,0.006102168,0.000814521,1,19.3997125,-0.143299147,0.013809149,1,4,4,4-Apr,100,100,5.589,0.11,3,585.899,322.902,28.4847,28.8429,30.0001,28.7619,28.729,26.9856,100,0,-999.9,600,0,102.922,103.407
113,BH1_S_1626,1561743043,12784,20190628 13:30:43,13:30:43,,1561743035,0.001189206,13.18744471,778.8509119,293.2161464,28.12515888,74.70702384,0.045975422,2.330508354,0.045477431,0.028467688,316.9675076,31.04953923,30.05345161,4.27354779,45.54971223,1.845315647,4.051212525,2.428232143,-52.44396507,-116.5146511,-11.07145888,136.9374325,0.018810442,-0.42183703,4.603395792,23,4,1,0,50371,1999.997097,1685.997567,0.843000007,0.187999979,9,0.5,0: Broadleaf,1561743035,778.8509355,800.0190323,19.23816129,17.48886774,600.0677742,95.71954516,0.199998226,29.1261,30.05345161,999.9,10001.62226,748.6498065,8.431289677,1999.997097,0.900000323,0.099999697,30,41744.50645,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,800.023775,-0.025384615,0.04320387,1,778.799425,0.97739212,0.0987899,1,17.487565,0.027548218,0.002706709,1,19.2422525,-0.088308068,0.008512725,1,4,4,4-Apr,100,100,5.589,0.11,3,586.068,323.411,28.5184,28.8405,30,28.7619,28.7267,34.1052,100,0,-999.9,800,0,102.925,103.407
114,BH1_S_1626,1561743115,12855.5,20190628 13:31:54,13:31:54,,1561743107,0.001166846,16.15539731,974.0882291,363.8907838,34.90437018,93.43445244,0.044813665,2.331549559,0.044340594,0.027754959,316.9674141,31.11135803,30.12138387,4.290244839,45.44058968,1.846812806,4.064236004,2.443432033,-51.4578935,-118.1257734,-11.22640714,136.15734,0.018823574,-0.422131514,4.606023699,22,4,1,0,50191,1999.996129,1685.996721,0.842999992,0.188000018,9,0.5,0: Broadleaf,1561743107,974.0882581,1000.023516,19.25369677,17.53730968,600.0637097,95.71994194,0.199965161,29.18162903,30.12138387,999.9,10008.5629,748.6344194,8.553988065,1999.996129,0.89999971,0.100000271,30.02555161,41744.49032,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,1000.041575,-0.03945591,0.080321195,1,974.03865,0.879084428,0.10175769,1,17.5362,0.022297936,0.002237521,1,19.251275,0.054497561,0.005268052,1,4,4,4-Apr,100,100,5.589,0.11,3,586.314,323.799,28.5545,28.8306,30.0001,28.7545,28.7194,40.9144,100,0,-999.9,1000,0,102.928,103.41
115,BH1_S_1626,1561743193,12934.1,20190628 13:33:13,13:33:13,,1561743185,0.00116871,18.78922278,1169.803515,459.9929731,44.12366508,112.21045,0.044907684,2.330020677,0.044432329,0.027812495,316.9678162,31.10949811,30.13304839,4.293117568,45.54651854,1.850858528,4.063666307,2.44225904,-51.54009346,-119.8182851,-11.39525416,134.2141835,0.018804293,-0.421699132,4.602165111,22,4,1,0,50319,1999.99871,1685.998898,0.842999993,0.188000014,9,0.5,0: Broadleaf,1561743185,1169.803548,1200.034839,19.29535806,17.57630645,600.0651935,95.72248065,0.19999571,29.17920323,30.13304839,999.9,9998.046129,748.7261613,8.723793871,1999.99871,0.899999774,0.10000021,30.02149677,41744.53871,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,1200.03375,0.147327093,0.038320197,1,1169.7605,0.963877796,0.099773493,1,17.5747425,0.03641779,0.003534748,1,19.295495,-0.002370108,0.000408013,1,4,4,4-Apr,100,100,5.589,0.11,3,586.465,324.173,28.5799,28.8306,30.0002,28.7545,28.7206,47.439,100,0,-999.9,1200,0,102.927,103.411
116,BH1_S_1626,1561743272,13013,20190628 13:34:32,13:34:32,,1561743264,0.001069208,20.67646153,1466.633189,603.893693,57.92567498,140.6799216,0.040734198,2.330452585,0.040342747,0.025249074,316.9675766,31.17432282,30.16760968,4.301639143,45.21317123,1.840851376,4.071493607,2.460787767,-47.1520575,-119.9985578,-11.4141221,138.4028392,0.018809739,-0.421821259,4.603255048,22,4,1,0,50144,1999.996774,1685.997243,0.842999981,0.188000056,9,0.5,0: Broadleaf,1561743264,1466.633226,1499.996774,19.19146452,17.61859032,600.0601935,95.72032581,0.199992032,29.21250645,30.16760968,999.9,10001.16677,748.704129,8.685666129,1999.996774,0.899999129,0.100000819,30.70833226,41744.49355,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,1500.007,-0.211518187,0.074538581,1,1466.596,0.990589061,0.102269252,1,17.6173725,0.02851302,0.00283143,1,19.1978925,-0.141507824,0.013615201,1,4,4,4-Apr,100,100,5.589,0.11,3,586.799,324.584,28.6025,28.838,30.0002,28.7594,28.7242,56.7798,100,0,-999.9,1500,0,102.928,103.408
117,BH1_S_1626,1561743345,13086,20190628 13:35:45,13:35:45,,1561743337,0.000928213,22.77094258,1963.105443,856.979091,82.20006745,188.2979428,0.035080445,2.329947909,0.034789637,0.02176945,316.9676255,31.2242098,30.17136452,4.302565839,44.81613809,1.825138193,4.072502163,2.477427646,-40.93419551,-119.9057132,-11.40821586,144.7195009,0.018803376,-0.421678558,4.601981487,22,4,1,0,50230,1999.998065,1685.998364,0.842999998,0.18799996,9,0.5,0: Broadleaf,1561743337,1963.105484,1999.990968,19.02802903,17.66235806,600.0683226,95.71840645,0.199998452,29.21679355,30.17136452,999.9,9997.983871,748.3735806,8.698658387,1999.998065,0.900000548,0.099999468,31,41744.53226,1561742165,13:16:05,9,5.589,0.11,400,17,0.36,0.14,2000.00975,-0.931158685,0.147808787,1,1963.0325,0.630305359,0.210472682,1,17.66076,0.03643185,0.003523904,1,19.033915,-0.12424323,0.011981727,1,4,4,4-Apr,100,100,5.589,0.11,3,586.786,325.537,28.621,28.8435,30.0001,28.7619,28.7267,71.2685,100,0,-999.9,2000,0,102.928,103.405
118,BH1_S_1622,1561746344,16084.4,20190628 14:25:43,14:25:43,,1561746336,0.0022563,5.67858404,389.6907963,218.7355389,20.9751099,37.36844648,0.060303445,2.330670266,0.059449862,0.037231848,316.9662557,29.56456463,28.56916452,3.922591127,9.616269504,0.364536448,3.7908302,3.558054678,-99.50283484,-73.79448298,-6.920639012,136.7482989,0.018812484,-0.421882817,4.603804408,0,0,1,0,50409,1999.989032,1685.990793,0.843000019,0.187999992,9,0.5,0: Broadleaf,1561746336,389.6908065,399.5265806,3.801509355,0.430264871,600.0604516,95.69258065,0.19997529,27.98186774,28.56916452,999.9,10005.52645,747.2040645,12.21643548,1999.989032,0.900000194,0.099999835,28,41744.35484,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,399.4665,1.221163227,0.119799416,1,389.5978,1.949673546,0.188699126,0,0.43730445,-0.15089176,0.014528276,1,3.81387125,-0.261669681,0.025223186,1,3,4,4-Mar,100,100,5.254,0.276,3,621.715,309.469,27.8659,29.3851,29.9995,29.4029,29.3693,19.0357,100,0,-999.9,400,0,102.837,103.199
119,BH1_S_1622,1561746408,16148.4,20190628 14:26:47,14:26:47,,1561746400,0.002168756,3.399461302,293.8498004,183.5489606,17.60095164,28.17796467,0.057487479,2.330014343,0.056710985,0.035513257,316.9668829,29.61350221,28.58971935,3.927274082,9.004713157,0.34176057,3.795352098,3.585513512,-95.64214824,-73.78708692,-6.923306616,140.6143411,0.018804213,-0.421697341,4.602149126,0,0,1,0,50469,1999.992903,1685.994044,0.843000013,0.188000002,9,0.5,0: Broadleaf,1561746400,293.8498065,299.9043226,3.564000323,0.322786065,600.0603226,95.6924129,0.199994161,28.00231613,28.58971935,999.9,10001.14516,746.9414194,11.99991452,1999.992903,0.900000032,0.099999984,28,41744.4129,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,299.90025,0.22108818,0.032647167,1,293.901825,-0.894833021,0.098217078,1,0.326073525,-0.070829167,0.006817818,1,3.574378,-0.229910319,0.022131529,1,4,4,4-Apr,100,100,5.254,0.276,3,621.582,309.13,27.8676,29.2828,29.9994,29.305,29.2718,15.2195,100,0,-999.9,300,0,102.851,103.223
120,BH1_S_1622,1561746473,16213.9,20190628 14:27:53,14:27:53,,1561746465,0.002059599,1.302121768,197.3973848,147.66606,14.16023257,18.92914917,0.053911787,2.330626073,0.053228442,0.03332845,316.9664068,29.73239308,28.68200645,3.948359755,8.402604473,0.32048021,3.814058025,3.627879545,-90.82832843,-74.80192131,-7.022857345,144.3132997,0.018811927,-0.42187032,4.603692878,0,0,1,0,50549,1999.989355,1685.991046,0.84300001,0.188000053,9,0.5,0: Broadleaf,1561746465,197.3973871,199.9601613,3.342039032,0.263262613,600.058,95.69365484,0.199961935,28.08668065,28.68200645,999.9,10005.11774,746.3338065,14.21571613,1999.989355,0.89999929,0.100000697,28,41744.32581,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,199.9542,0.151753041,0.019387109,1,197.44515,-0.87359321,0.090749256,1,0.265169275,-0.042688616,0.00411427,1,3.34982025,-0.173741826,0.01673722,1,4,4,4-Apr,100,100,5.254,0.276,3,621.6,308.806,27.8825,29.1789,29.9995,29.2029,29.1704,11.1871,100,0,-999.9,200,0,102.863,103.248
121,BH1_S_1622,1561746540,16280.4,20190628 14:28:59,14:28:59,,1561746532,0.001988454,-0.528685774,100.4717751,110.5071537,10.59702788,9.634690307,0.051381249,2.329060978,0.050759738,0.03178005,316.9655415,29.86898744,28.81631613,3.9792231,7.986358563,0.306613682,3.839217585,3.672609417,-87.69081763,-77.43957613,-7.28433774,144.55081,0.018792195,-0.421427823,4.59974358,0,0,1,0,50421,1999.984839,1685.987136,0.842999959,0.187999976,9,0.5,0: Broadleaf,1561746532,100.4717742,99.97846774,3.197406452,0.224545484,600.057129,95.69450323,0.199993452,28.19958387,28.81631613,999.9,9994.534839,746.2639677,12.19406774,1999.984839,0.900000161,0.099999797,28.29300645,41744.27742,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,99.9720975,0.146923202,0.019809764,1,100.517125,-0.86130564,0.088765192,1,0.225797,-0.027473637,0.002652037,1,3.20206575,-0.100575823,0.009692778,1,4,4,4-Apr,100,100,5.254,0.276,3,621.431,308.532,27.9157,29.0895,29.9997,29.1112,29.0792,7.00325,100,0,-999.9,100,0,102.875,103.271
122,BH1_S_1622,1561746602,16342.9,20190628 14:30:02,14:30:02,,1561746594,0.001944055,-1.315187268,51.81149268,90.00627106,8.630829739,4.96827795,0.049820685,2.329181547,0.049236152,0.030824542,316.9663062,29.97327581,28.90307742,3.999271847,7.718817373,0.297902338,3.8594298,3.701369509,-85.73280514,-77.00732759,-7.249683333,146.9764901,0.018793715,-0.421461904,4.600047779,0,0,1,0,50236,1999.989355,1685.990941,0.842999957,0.188000006,9,0.5,0: Broadleaf,1561746594,51.81149032,49.98997097,3.106662903,0.199919645,600.0576452,95.69143226,0.199994387,28.28981935,28.90307742,999.9,9995.663871,746.1426452,10.59900645,1999.989355,0.899999742,0.1000002,29,41744.32258,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,49.98695,0.054033825,0.009690691,1,51.8592875,-0.96022638,0.095001964,1,0.200860425,-0.021094829,0.002039407,1,3.110854,-0.096166633,0.009284534,1,4,4,4-Apr,100,100,5.254,0.276,3,621.264,308.22,27.9605,29.0227,29.9998,29.0379,29.0079,4.90598,100,0,-999.9,50,0,102.882,103.289
123,BH1_S_1622,1561746723,16463.4,20190628 14:32:02,14:32:02,,1561746715,0.001379688,3.311694764,394.2105425,216.9031412,20.79894527,37.80103622,0.033921866,2.328628288,0.033649716,0.021055342,316.9664131,30.34154491,29.15765806,4.058609512,5.499304224,0.214561094,3.901604365,3.844048418,-60.84424989,-85.47763275,-8.066704079,162.5778264,0.018786742,-0.421305526,4.598651946,0,0,1,0,50374,1999.99,1685.991486,0.842999958,0.188000008,9,0.5,0: Broadleaf,1561746715,394.2105484,399.9933226,2.237564194,0.172876613,600.0621935,95.69047419,0.200000935,28.47678387,29.15765806,999.9,9992.055161,746.8124839,9.171910968,1999.99,0.89999971,0.100000232,29,41744.34839,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,399.991875,-0.0188091,0.02183711,1,394.1085,2.746559769,0.264590911,0,0.17340625,-0.014083074,0.001361552,1,2.2733295,-0.950340048,0.091425706,1,3,4,4-Mar,100,100,5.254,0.276,3,620.414,308.623,28.0482,28.9244,29.9999,28.9223,28.8944,19.155,100,0,-999.9,400,0,102.9,103.317
124,BH1_S_1622,1561746814,16554.4,20190628 14:33:33,14:33:33,,1561746806,0.000819228,1.650672794,397.0573842,239.5364987,22.96882111,38.07327934,0.019492403,2.329066212,0.019402225,0.012134458,316.9663762,30.61184556,29.30022258,4.092172582,3.381288179,0.132622387,3.922244435,3.959550194,-36.12794814,-91.98620858,-8.689374198,180.1628452,0.018792261,-0.421429302,4.599756784,0,0,1,0,50475,1999.989677,1685.991413,0.843000058,0.187999994,9,0.5,0: Broadleaf,1561746806,397.0573871,400.0210323,1.383088065,0.156063774,600.0576452,95.6886129,0.199993774,28.56764194,29.30022258,999.9,9995.185161,747.6795806,9.285353871,1999.989677,0.900000323,0.099999755,29,41744.38065,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,400.018025,0.139763684,0.043224118,1,397.0101,0.978831578,0.095329114,1,0.156418875,-0.008147188,0.000799345,1,1.395993,-0.278529657,0.026798169,1,4,4,4-Apr,100,100,5.254,0.276,3,620.683,308.38,28.0982,28.8817,30,28.8657,28.8392,19.1461,100,0,-999.9,400,0,102.903,103.326
125,BH1_S_1622,1561746891,16631.4,20190628 14:34:50,14:34:50,,1561746883,0.00068891,2.794007328,595.2052531,288.0949545,27.6238122,57.07089928,0.016194882,2.329178172,0.016132584,0.010088442,316.9663076,30.73646308,29.40626774,4.117294823,2.868815663,0.113065432,3.941188471,4.004229391,-30.38093794,-94.88118586,-8.970836019,182.7333478,0.018793672,-0.421460949,4.600039262,0,0,1,0,50395,1999.989032,1685.990814,0.84300003,0.18800002,9,0.5,0: Broadleaf,1561746883,595.2052581,600.0108387,1.179184839,0.147144387,600.0617742,95.6844129,0.19998829,28.65066774,29.40626774,999.9,9996.374516,747.472129,8.485696129,1999.989032,0.899999839,0.10000019,29,41744.36129,1561746216,14:23:35,10,5.254,0.276,400,22,0.15,0.1,600.0117,-0.156990491,0.042228071,1,595.159875,0.900560886,0.090965704,1,0.147556175,-0.008323446,0.00084654,1,1.1836015,-0.095877196,0.009231402,1,4,4,4-Apr,100,100,5.254,0.276,3,620.335,308.648,28.1433,28.8725,30.0001,28.843,28.8153,26.5451,100,0,-999.9,600,0,102.901,103.325
