obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
23,MP1_S_1106,1562525397,8028.4,20190707 14:49:57,14:49:57,,1562525389,0.0007806,10.30881257,983.3744819,704.4342288,67.96457434,94.87703088,0.063724277,2.339263092,0.062775372,0.039318686,316.966617,26.85151124,25.72449,3.319638538,68.56820741,2.153946195,3.141319098,1.165692343,-34.42445074,-117.0227682,-10.60940271,154.9099954,0.018920986,-0.424316052,4.625507673,32,5,1,0,51166,1999.991,1685.992412,0.842999999,0.188000026,9,0.5,0: Broadleaf,1562525389,983.3745,999.9885333,22.32506333,21.18034667,600.0223333,96.28109,0.1999888,24.79658,25.72449,999.9,10001.72333,720.7745333,4.471921,1999.991,0.899999633,0.100000353,26,41744.37667,1562524415,14:33:35,4,2.564,0.23,400,20,0.34,0.08,10.38783806,-0.977146816,0.114469237,-1,1000.0076,-0.346514071,0.045515821,1,983.313875,0.9509606,0.11040996,1,21.1773125,0.057198124,0.005586957,1,22.3243875,0.016499437,0.001737122,1,4,4,4-Apr,100,100,2.564,0.23,3,574.811,352.969,24.2833,25.0807,30.0004,25.0399,25.0123,40.9579,-30,-30,-999.9,1000,0,103.476,105.03
24,MP1_S_1106,1562525469,8100.4,20190707 14:51:09,14:51:09,,1562525461,0.000746552,10.9358127,1182.280314,868.1982064,83.76464261,114.0676026,0.060339698,2.33733259,0.059487496,0.037255249,316.9669417,26.91940326,25.77868667,3.330321595,68.34069105,2.153923826,3.151744287,1.176397769,-32.92294361,-116.7619605,-10.60034664,156.6816909,0.018896585,-0.423768834,4.620628725,31,5,1,0,51233,1999.993,1685.994115,0.843000008,0.188000028,9,0.5,0: Broadleaf,1562525461,1182.280333,1200.007333,22.32484667,21.23006,600.0226667,96.28099667,0.200016533,24.85208,25.77868667,999.9,9988.834333,721.0037,4.476655667,1999.993,0.899999633,0.100000363,26,41744.42667,1562524415,14:33:35,4,2.564,0.23,400,20,0.34,0.08,10.99558171,-0.767898402,0.096149575,-1,1200.00075,0.038454815,0.048186487,1,1182.22625,0.920433242,0.094649023,1,21.2276625,0.046159395,0.004465461,1,22.3244575,0.005680947,0.000722111,1,4,4,4-Apr,100,100,2.564,0.23,3,575.621,353.125,24.333,25.1139,30.0001,25.0688,25.0407,47.4638,-30,-30,-999.9,1200,0,103.473,105.024
25,MP1_S_1106,1562525543,8174.4,20190707 14:52:23,14:52:23,,1562525535,0.000711105,11.37412185,1481.364313,1130.423706,109.0633236,142.9220871,0.056736757,2.339970273,0.055983439,0.035056499,316.9674913,27.00238096,25.85279667,3.344978503,68.05549708,2.154410854,3.165667648,1.190567649,-31.35970943,-116.9235826,-10.61094574,158.0732535,0.018929929,-0.424516589,4.627295365,31,5,1,0,51141,1999.996333,1685.99701,0.84300005,0.188000032,9,0.5,0: Broadleaf,1562525535,1481.364333,1500.005,22.33012,21.28731667,600.0200667,96.28006,0.199979233,24.92595333,25.85279667,999.9,10006.55733,721.2245333,4.578436,1999.996333,0.899999767,0.100000283,26,41744.50667,1562524415,14:33:35,4,2.564,0.23,400,20,0.34,0.08,11.43699165,-0.821166397,0.114887646,-1,1499.9995,0.012203293,0.068700437,1,1481.31425,0.81113631,0.094151142,1,21.2848525,0.048243494,0.004665029,1,22.329775,0.008862579,0.000987611,1,4,4,4-Apr,100,100,2.564,0.23,3,575.923,353.556,24.3892,25.1398,30.0002,25.0898,25.0598,56.7767,-30,-30,-999.9,1500,0,103.471,105.024
26,MP1_S_1106,1562525627,8257.9,20190707 14:53:46,14:53:46,,1562525619,0.00068834,12.16560459,1979.732645,1579.787917,152.4180654,191.0047649,0.054159743,2.338787729,0.053472515,0.03348134,316.9672014,27.09849053,25.94345,3.362983814,67.76626996,2.156542055,3.182323678,1.206441759,-30.35580878,-117.1990487,-10.6508822,158.7614617,0.018914976,-0.424181276,4.62430613,30,5,1,0,51263,1999.994667,1685.995537,0.843000017,0.188000024,9,0.5,0: Broadleaf,1562525619,1979.732667,2000.024667,22.3522,21.34279333,600.0148333,96.28009,0.199990467,25.01395333,25.94345,999.9,9998.650333,721.6947333,4.768746667,1999.994667,0.899999733,0.100000277,26,41744.46667,1562524415,14:33:35,4,2.564,0.23,400,20,0.34,0.08,12.21015093,-0.37051742,0.078769704,-1,2000.03075,0.124877238,0.112968746,1,1979.67825,0.957939022,0.098815168,1,21.3414575,0.025932517,0.002537901,1,22.3519625,0.005747427,0.000640581,1,4,4,4-Apr,100,100,2.564,0.23,3,576.521,354.296,24.4572,25.1596,30.0001,25.1095,25.0804,71.2056,-30,-30,-999.9,2000,0,103.471,105.022
33,MP1_S_1074,1562527248,9879.1,20190707 15:20:47,15:20:47,,1562527240,0.00027179,1.942975534,396.9179299,231.1457487,22.30075141,38.29431488,0.01965522,2.33937416,0.019563935,0.012235626,316.9677311,27.52336428,26.41693667,3.458408884,66.61369549,2.157086245,3.238202338,1.30132264,-11.98595515,-140.0776573,-12.77592209,152.1281965,0.018922391,-0.424347545,4.62578843,5,1,1,0,51211,1999.998,1685.998305,0.842999996,0.188000029,9,0.5,0: Broadleaf,1562527240,396.9179333,399.9941333,22.35805,21.95949,600.0158,96.27920667,0.1999695,25.30627,26.41693667,999.9,10002.66133,723.9093333,3.902580667,1999.998,0.899999567,0.100000413,26,41744.51667,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,1.924360703,0.209952781,0.028911982,-1,399.98855,0.042371482,0.023002119,1,396.93265,-0.301193246,0.03111314,1,21.95918,0.012497561,0.001381521,1,22.355485,0.057901689,0.00560065,1,4,4,4-Apr,100,100,2.878,0.299,3,607.226,348.962,24.8011,25.3128,30,25.2715,25.2423,19.7153,-30,-30,-999.9,400,0,103.431,104.995
34,MP1_S_1074,1562527318,9949.1,20190707 15:21:57,15:21:57,,1562527310,0.000296667,1.264110029,297.9649644,197.4097921,19.04624999,28.74789109,0.021375853,2.337285459,0.021267838,0.013302058,316.9672743,27.56502694,26.46929667,3.469105145,66.59281019,2.16256418,3.247443942,1.306540964,-13.08301657,-140.5120639,-12.83345248,150.5387413,0.018895989,-0.423755479,4.620509633,5,1,1,0,51307,1999.995667,1685.996331,0.842999992,0.187999979,9,0.5,0: Broadleaf,1562527310,297.9649667,299.9936667,22.41445667,21.97944333,600.0176333,96.28078,0.199996333,25.35419,26.46929667,999.9,9988.542,723.8981333,3.828936,1999.995667,0.900000267,0.099999733,26.35417333,41744.47,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,1.20455025,0.765124579,0.085885169,-1,299.98745,0.060923077,0.016761489,1,298.01435,-0.897996248,0.089818581,1,21.978265,0.022845028,0.002271734,1,22.4113475,0.06280863,0.006069308,1,4,4,4-Apr,100,100,2.878,0.299,3,607.143,348.652,24.8159,25.3274,30.0002,25.2842,25.2554,15.7539,-30,-30,-999.9,300,0,103.426,104.987
35,MP1_S_1074,1562527386,10017.1,20190707 15:23:05,15:23:05,,1562527378,0.000319065,0.518659335,199.1257658,158.7183955,15.31367607,19.21231287,0.022903834,2.339547114,0.022779991,0.014248565,316.9672505,27.60273455,26.51874667,3.479233452,66.55570277,2.167398169,3.256517591,1.311835284,-14.07075251,-140.9654555,-12.86863847,149.062404,0.018924577,-0.424396588,4.626225629,6,1,1,0,51132,1999.995,1685.995864,0.84300004,0.188000017,9,0.5,0: Broadleaf,1562527378,199.1257667,199.9990333,22.46397,21.99613667,600.0160333,96.28331667,0.199992767,25.40112333,26.51874667,999.9,10003.39033,724.1741,3.787286,1999.995,0.899999933,0.10000011,27,41744.48333,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,0.450590953,0.841289286,0.097800587,-1,199.991175,0.039703565,0.022660414,1,199.178675,-0.958953096,0.096322736,1,21.99534,0.01404878,0.001607296,1,22.4617275,0.044121951,0.004263507,1,4,4,4-Apr,100,100,2.878,0.299,3,606.988,348.251,24.8411,25.3482,30.0001,25.299,25.2717,11.6265,-30,-30,-999.9,200,0,103.422,104.982
36,MP1_S_1074,1562527455,10086.1,20190707 15:24:14,15:24:14,,1562527447,0.000346856,-0.180274118,100.2044337,109.4860031,10.56352537,9.668012778,0.02493323,2.339507765,0.024786543,0.015504696,316.9675712,27.61100421,26.53511667,3.482592026,66.62901547,2.172001465,3.259843253,1.310590561,-15.29635271,-140.8617621,-12.86155295,147.9479034,0.01892408,-0.42438543,4.626126159,5,1,1,0,51042,1999.998,1685.998278,0.842999982,0.187999938,9,0.5,0: Broadleaf,1562527447,100.2044333,99.98616333,22.51178,22.00322333,600.0176,96.28288667,0.199997633,25.41829667,26.53511667,999.9,10003.172,724.3223667,3.951860667,1999.998,0.9000008,0.099999207,27,41744.52333,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,-0.244532325,0.838260502,0.093413734,-1,99.9799925,0.117596623,0.019393999,1,100.255825,-0.922322702,0.093692019,1,22.0030275,0.006845403,0.001093386,1,22.5095,0.047518199,0.004601304,1,4,4,4-Apr,100,100,2.878,0.299,3,607.108,347.939,24.8657,25.3683,30.0002,25.3146,25.2865,7.35355,-30,-30,-999.9,100,0,103.418,104.98
37,MP1_S_1074,1562527519,10150.1,20190707 15:25:18,15:25:18,,1562527511,0.000381968,-0.596017249,50.85734439,84.27682577,8.131234808,4.906841295,0.027451849,2.338449531,0.027274064,0.017062167,316.9681846,27.63326242,26.56682333,3.489105219,66.67021658,2.177567136,3.266176784,1.311538084,-16.84479263,-140.6774384,-12.85468622,146.5912673,0.018910701,-0.424085401,4.623451352,5,1,1,0,51016,2000.000333,1686.000345,0.843000032,0.188000071,9,0.5,0: Broadleaf,1562527511,50.85734333,49.99248333,22.56956667,22.00956333,600.0187667,96.28246333,0.1999888,25.45096,26.56682333,999.9,9996.144,724.5252,2.572023333,2000.000333,0.899999133,0.100000873,27,41744.55667,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,-0.657962939,0.802349836,0.090786042,-1,49.9885,0.059578987,0.016015212,1,50.908455,-0.916532083,0.094208508,1,22.00997,-0.005266041,0.00094186,1,22.5675575,0.040769606,0.003948853,1,4,4,4-Apr,100,100,2.878,0.299,3,607.248,347.916,24.8912,25.3832,30.0002,25.3267,25.2987,5.21124,-30,-30,-999.9,50,0,103.417,104.977
38,MP1_S_1074,1562527593,10224.1,20190707 15:26:32,15:26:32,,1562527585,0.000424766,3.209734961,394.943961,219.0089777,21.12966058,38.10360621,0.030564691,2.339719606,0.030344594,0.018985014,316.9674284,27.67527402,26.60401333,3.496758352,66.7030516,2.18601916,3.277240107,1.310739193,-18.73217185,-138.264702,-12.63332036,147.3372342,0.018926759,-0.424445502,4.626661674,5,1,1,0,51295,1999.996333,1685.996804,0.842999947,0.188000017,9,0.5,0: Broadleaf,1562527585,394.9439667,400.01,22.65809333,22.03540667,600.0245333,96.27853333,0.19998,25.50788333,26.60401333,999.9,10005.04033,724.4408667,4.017321333,1999.996333,0.899999533,0.10000039,27,41744.50333,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,3.282144384,-0.914332987,0.110122066,-1,400.01565,-0.124332961,0.024119028,1,394.890125,0.827421927,0.093225047,1,22.035085,0.006278761,0.000727856,1,22.6555125,0.048008831,0.004669646,1,4,4,4-Apr,100,100,2.878,0.299,3,607.192,348.511,24.9213,25.3918,30.0003,25.3351,25.3056,19.7245,-30,-30,-999.9,400,0,103.415,104.976
39,MP1_S_1074,1562527653,10284.6,20190707 15:27:33,15:27:33,,1562527646,0.00046117,3.318703004,394.7432942,226.5662406,21.85834224,38.08349381,0.033158364,2.339384921,0.032899461,0.020585256,316.9671032,27.70342889,26.63930333,3.504034043,66.71581279,2.191586733,3.284958454,1.31244731,-20.33760517,-137.6996611,-12.58822013,146.3416168,0.018922527,-0.424350596,4.62581563,5,1,1,0,51127,1999.995,1685.995756,0.842999986,0.187999941,9,0.5,0: Broadleaf,1562527646,394.7433,399.9943333,22.71625,22.04022,600.0099333,96.27662,0.1999874,25.54749667,26.63930333,999.9,10003.002,724.5814,3.829993333,1999.995,0.900000767,0.099999243,27,41744.49667,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,3.312781908,0.102456771,0.018045189,-1,399.999975,-0.10465666,0.018375918,1,394.753075,-0.260994371,0.027319762,1,22.0399225,0.005658912,0.000722664,1,22.7137875,0.057090056,0.005512766,1,4,4,4-Apr,100,100,2.878,0.299,3,607.379,348.291,24.9479,25.3939,30,25.3382,25.3076,19.7208,-30,-30,-999.9,400,0,103.415,104.977
40,MP1_S_1074,1562527725,10356.1,20190707 15:28:44,15:28:44,,1562527717,0.000484546,5.714470729,591.00229,317.0293317,30.58642482,57.01884748,0.034902992,2.339909012,0.03461632,0.02166076,316.9676342,27.71295422,26.64925,3.50608712,66.76635474,2.195525209,3.288370643,1.310561911,-21.3684987,-136.7793451,-12.50300554,146.3167849,0.018929154,-0.424499216,4.627140494,5,1,1,0,51279,1999.997333,1685.997709,0.842999978,0.188000039,9,0.5,0: Broadleaf,1562527717,591.0023,600.0032667,22.75669333,22.04643667,600.0194333,96.27823,0.1999875,25.56498333,26.64925,999.9,10006.338,724.8126667,3.809997333,1999.997333,0.899999367,0.100000587,27,41744.5,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,5.782766277,-0.877983252,0.103812452,-1,600.010875,-0.138307113,0.027279285,1,590.9467,0.915195689,0.103843681,1,22.0455775,0.014996958,0.001530112,1,22.7546425,0.039235119,0.00381339,1,4,4,4-Apr,100,100,2.878,0.299,3,607.48,348.701,24.9774,25.3977,30.0002,25.3436,25.3124,27.2458,-30,-30,-999.9,600,0,103.417,104.977
41,MP1_S_1074,1562527798,10429.6,20190707 15:29:58,15:29:58,,1562527791,0.000483837,7.46594939,788.2304535,429.6040928,41.44768482,76.04752363,0.034868955,2.338567805,0.034582676,0.021639698,316.9677819,27.73281862,26.66114,3.508542695,66.78808147,2.198658133,3.291991752,1.309884562,-21.33720259,-135.8625337,-12.42821829,147.3398273,0.018912196,-0.424118929,4.623750278,5,1,1,0,51134,1999.998,1685.998412,0.843000049,0.188000048,9,0.5,0: Broadleaf,1562527791,788.2304667,800.0011333,22.78903,22.07983333,600.0163,96.2788,0.1999941,25.58352333,26.66114,999.9,9997.314667,724.8042333,3.872743667,1999.998,0.899999533,0.100000507,27,41744.51333,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,7.538631383,-0.89233556,0.103577479,-1,800.010775,-0.115053529,0.03767923,1,788.172175,0.990313609,0.104052364,1,22.0778775,0.038302228,0.003694691,1,22.7877075,0.027390998,0.0026421,1,4,4,4-Apr,100,100,2.878,0.299,3,607.395,349.069,24.9999,25.4003,30,25.3479,25.3182,34.3385,-30,-30,-999.9,800,0,103.419,104.977
42,MP1_S_1074,1562527872,10502.7,20190707 15:31:11,15:31:11,,1562527864,0.000462789,8.513735399,986.5521183,556.2822986,53.66805394,95.17889106,0.033209405,2.338660203,0.032949629,0.020616688,316.9675251,27.76737645,26.68926333,3.514356827,66.70112481,2.199439832,3.297455385,1.314916995,-20.40899537,-135.8910167,-12.43382767,148.2336853,0.018913364,-0.424145123,4.623983809,5,1,1,0,51102,1999.996667,1685.997103,0.842999956,0.188000041,9,0.5,0: Broadleaf,1562527864,986.5521333,1000.007233,22.79772333,22.11938333,600.0156667,96.27631333,0.1999795,25.61146333,26.68926333,999.9,9998.190333,725.0359,3.772487667,1999.996667,0.899999233,0.10000069,27,41744.49,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,8.562011116,-0.66550314,0.074916209,-1,1000.018125,-0.173708328,0.054535854,1,986.5083,0.882450042,0.089969773,1,22.11835,0.022560985,0.002152673,1,22.7984525,-0.014559256,0.001432304,1,4,4,4-Apr,100,100,2.878,0.299,3,607.387,349.292,25.0169,25.4067,30.0001,25.3522,25.3225,41.1209,-30,-30,-999.9,1000,0,103.416,104.978
43,MP1_S_1074,1562527942,10573.2,20190707 15:32:22,15:32:22,,1562527934,0.000433699,9.328524459,1185.19665,677.0845432,65.32322913,114.3444687,0.030838413,2.339410601,0.030614342,0.01915396,316.9680004,27.80878015,26.73645333,3.524131644,66.52543192,2.197916191,3.303873612,1.326215453,-19.12611001,-137.7533032,-12.60523479,147.4833524,0.018922851,-0.424357878,4.625880545,5,1,1,0,51106,1999.999,1685.999246,0.843000044,0.188000084,9,0.5,0: Broadleaf,1562527934,1185.196667,1199.96,22.78171333,22.14600667,600.0195333,96.27721333,0.199998833,25.64423333,26.73645333,999.9,10003.112,725.2556,3.75116,1999.999,0.899999,0.100001017,27,41744.51667,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,9.407435648,-1.116981934,0.131286183,-1,1199.97825,-0.434596612,0.07638349,1,1185.1455,0.837850185,0.09262694,1,22.1451675,0.015124299,0.001607698,1,22.782615,-0.017855855,0.001969841,1,4,4,4-Apr,100,100,2.878,0.299,3,607.432,349.656,25.0375,25.4174,30.0002,25.3628,25.3336,47.6444,-30,-30,-999.9,1200,0,103.414,104.975
44,MP1_S_1074,1562528015,10645.8,20190707 15:33:34,15:33:34,,1562528007,0.000398555,10.05593645,1484.044649,884.8219463,85.36425675,143.1749845,0.02827262,2.339334465,0.028084155,0.017569425,316.9674607,27.81336677,26.73191,3.523189518,66.45239832,2.194624138,3.302550687,1.328565381,-17.57627397,-138.0271209,-12.62998681,148.7340791,0.018921889,-0.424336289,4.625688087,5,1,1,0,50997,1999.997,1685.997526,0.843000027,0.187999956,9,0.5,0: Broadleaf,1562528007,1484.044667,1500.015333,22.74783,22.16361333,600.0168333,96.27621333,0.199984067,25.63748333,26.73191,999.9,10002.707,725.3850667,9.100738333,1999.997,0.900000733,0.099999323,27,41744.50667,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,10.11912819,-0.776620474,0.106481302,-1,1500.023,0.059658708,0.076032888,1,1483.996,0.942848414,0.096249675,1,22.16211,0.032110745,0.003113262,1,22.747985,-0.002028342,0.000479349,1,4,4,4-Apr,100,100,2.878,0.299,3,607.297,350.19,25.0473,25.4345,30.0003,25.3777,25.3479,56.9795,-30,-30,-999.9,1500,0,103.412,104.969
45,MP1_S_1074,1562528093,10723.8,20190707 15:34:52,15:34:52,,1562528085,0.000364267,10.9922127,1982.446981,1259.696662,121.5281635,191.2548854,0.025775866,2.337556075,0.025618999,0.016025889,316.9681606,27.82153744,26.73152333,3.523109347,66.39036551,2.192008756,3.301697075,1.331100592,-16.06418929,-138.4224996,-12.67550058,149.8059711,0.018899409,-0.423832167,4.621193449,5,1,1,0,51143,2000.001,1686.00083,0.842999993,0.188000003,9,0.5,0: Broadleaf,1562528085,1982.447,2000.018,22.72120333,22.18723333,600.0181,96.27414333,0.200005667,25.63312667,26.73152333,999.9,9991.038333,725.6538,3.822316667,2000.001,0.899999933,0.100000057,27,41744.59667,1562527115,15:18:34,6,2.878,0.299,400,22,0.2,0.13,11.04007588,-0.658413295,0.092300468,-1,2000.0195,-0.112570356,0.076057544,1,1982.40025,0.888067542,0.092803219,1,22.1864,0.021532458,0.002267377,1,22.7222975,-0.018667542,0.001974777,1,4,4,4-Apr,100,100,2.878,0.299,3,607.219,351.133,25.0589,25.4532,30.0001,25.3926,25.3627,71.446,-30,-30,-999.9,2000,0,103.409,104.965
46,MP1_S_1089,1562528979,11609.8,20190707 15:49:38,15:49:38,,1562528971,0.000394667,3.161226169,395.0174944,196.5068465,18.95335162,38.09997259,0.026563048,2.338944437,0.026396586,0.016512735,316.9671996,27.99795561,27.17631667,3.61639168,66.43164597,2.217919806,3.338649485,1.398471874,-17.40482505,-170.923036,-15.6920036,112.9473349,0.018916957,-0.424225704,4.624702218,0,0,1,0,51061,1999.995667,1685.996234,0.842999943,0.187999945,9,0.5,0: Broadleaf,1562528971,395.0175,399.9930667,22.99521667,22.41684333,600.0148667,96.25137,0.199985,25.82083,27.17631667,999.9,10002.68133,726.5261,3.720494,1999.995667,0.900000533,0.09999942,28,41744.51667,1562528861,15:47:40,7,2.868,0.313,400,22,0.24,0.14,3.172688396,-0.121187577,0.021716079,-1,399.9986,-0.038387472,0.018837197,1,395.00725,0.170427255,0.020923372,1,22.4151725,0.033375513,0.003240524,1,22.99463,0.012145211,0.001278319,1,4,4,4-Apr,100,100,2.868,0.313,3,623.768,347.182,25.1977,25.5562,30.0003,25.4908,25.4625,19.7149,-30,-30,-999.9,400,0,103.388,104.946
47,MP1_S_1089,1562529047,11677.8,20190707 15:50:46,15:50:46,,1562529039,0.000382663,1.915978427,296.9512633,170.4809946,16.44296277,28.64107274,0.02550245,2.338184821,0.025348924,0.015856794,316.9675777,28.06351961,27.25013333,3.63207932,66.26092874,2.220251914,3.350770894,1.411827406,-16.87545537,-172.4608762,-15.84904468,111.7822015,0.018907355,-0.424010367,4.622782349,0,0,1,0,50995,1999.998,1685.998347,0.843000016,0.187999934,9,0.5,0: Broadleaf,1562529039,296.9512667,299.9956,23.01962,22.45885333,600.0163333,96.25041333,0.2000022,25.88200667,27.25013333,999.9,9997.703333,726.8494,4.019435667,1999.998,0.900001,0.099999053,28,41744.52667,1562528861,15:47:40,7,2.868,0.313,400,22,0.24,0.14,1.850765754,0.870212574,0.097911086,-1,299.991775,0.100770269,0.019119999,1,297.00285,-0.908536867,0.091843767,1,22.456975,0.038188427,0.003688343,1,23.0187075,0.019697419,0.001951459,1,4,4,4-Apr,100,100,2.868,0.313,3,623.946,346.976,25.2354,25.582,30.0002,25.5127,25.4846,15.7494,-30,-30,-999.9,300,0,103.383,104.942
48,MP1_S_1089,1562529116,11747.3,20190707 15:51:56,15:51:56,,1562529108,0.000378483,0.806211847,198.6696986,142.8324082,13.77612443,19.16160711,0.025080869,2.338222494,0.024932364,0.015595996,316.9674973,28.1154674,27.30114,3.642954011,66.15402748,2.223339104,3.360852223,1.419614908,-16.69109003,-172.4981108,-15.86028818,111.9180084,0.018907831,-0.424021045,4.622877558,0,0,1,0,51087,1999.997333,1685.997833,0.843000041,0.187999943,9,0.5,0: Broadleaf,1562529108,198.6697,199.9917667,23.05183,22.49721,600.0184667,96.24958333,0.1999872,25.93274,27.30114,999.9,9998.041333,727.3676,3.74481,1999.997333,0.900000967,0.099999113,28,41744.53,1562528861,15:47:40,7,2.868,0.313,400,22,0.24,0.14,0.749438091,0.791346441,0.088072534,-1,199.9924,0.111701176,0.028735692,1,198.719075,-0.851750752,0.08859582,1,22.4962675,0.026888467,0.002903996,1,23.05088,0.018954928,0.001867378,1,4,4,4-Apr,100,100,2.868,0.313,3,623.82,346.727,25.2784,25.6141,30.0003,25.5419,25.5136,11.6206,-30,-30,-999.9,200,0,103.378,104.936
49,MP1_S_1089,1562529185,11815.8,20190707 15:53:04,15:53:04,,1562529177,0.000372944,-0.145524887,100.1494003,107.0704237,10.32694485,9.659411975,0.024834353,2.33631151,0.024688625,0.015443412,316.9680854,28.08922906,27.27527667,3.637436367,66.31253763,2.224749349,3.354945276,1.412687018,-16.44681914,-172.8416392,-15.90044835,111.7791787,0.018883684,-0.423479531,4.618048857,0,0,1,0,51077,2000.001,1686.000813,0.842999985,0.18799996,9,0.5,0: Broadleaf,1562529177,100.1494,99.98714333,23.06634333,22.51985,600.0204333,96.25000333,0.200019833,25.90303,27.27527667,999.9,9985.229333,728.0938,10.24098233,2000.001,0.9000005,0.0999995,27.83472333,41744.61667,1562528861,15:47:40,7,2.868,0.313,400,22,0.24,0.14,-0.207086376,0.786528955,0.09189848,-1,99.9853525,0.012293632,0.013504221,1,100.199175,-0.871634741,0.091144634,1,22.5189175,0.019901751,0.001954596,1,23.06422,0.042595002,0.004133413,1,4,4,4-Apr,100,100,2.868,0.313,3,623.856,346.637,25.3026,25.6359,30.0001,25.5615,25.5328,7.34276,-30,-30,-999.9,100,0,103.377,104.931
50,MP1_S_1089,1562529248,11879.4,20190707 15:54:08,15:54:08,,1562529240,0.000376326,-0.627933906,50.89624111,89.46316051,8.628800079,4.90898697,0.025082273,2.338530365,0.024933771,0.015596876,316.9685036,28.07725359,27.27424,3.637215358,66.37699087,2.225723853,3.3531557,1.411491505,-16.5959869,-174.0110281,-15.9920332,110.3694554,0.018911723,-0.424108316,4.623655651,0,0,1,0,51120,2000.001333,1686.001244,0.84300006,0.18800016,9,0.5,0: Broadleaf,1562529240,50.89624,49.98309667,23.07624333,22.52479667,600.0178333,96.25089333,0.1999813,25.89402,27.27424,999.9,9999.963,728.4394,8.251619667,2000.001333,0.899998,0.100002,27.0139,41744.57667,1562528861,15:47:40,7,2.868,0.313,400,22,0.24,0.14,-0.693401145,0.842957322,0.100214308,-1,49.985305,-0.102006587,0.015898332,1,50.9519875,-0.992005089,0.101179272,1,22.52422,0.012728782,0.001502198,1,23.0755075,0.015870744,0.001610495,1,4,4,4-Apr,100,100,2.868,0.313,3,623.87,346.52,25.3088,25.6474,30,25.5744,25.5434,5.2005,-30,-30,-999.9,50,0,103.375,104.928
51,MP1_S_1089,1562529324,11955.4,20190707 15:55:24,15:55:24,,1562529316,0.000381511,3.259644099,394.8999276,182.8272541,17.63341404,38.08750484,0.025556205,2.338760656,0.025402072,0.015890066,316.9678756,28.06391139,27.24691667,3.631394473,66.45545192,2.226837641,3.350872768,1.404556832,-16.82462592,-172.0330434,-15.80562014,112.3045861,0.018914634,-0.424173601,4.624237702,0,0,1,0,51110,2000.000333,1686.000432,0.843000075,0.187999878,9,0.5,0: Broadleaf,1562529316,394.8999333,400.0152333,23.08836,22.52932333,600.0180667,96.24851,0.1999879,25.88252,27.24691667,999.9,10001.75,728.8464,11.38700767,2000.000333,0.900002033,0.099998123,27,41744.60333,1562528861,15:47:40,7,2.868,0.313,400,22,0.24,0.14,3.333923407,-0.91106147,0.10754224,-1,400.019425,-0.030202627,0.014389037,1,394.839275,0.994547842,0.105097809,1,22.5294225,-0.005843527,0.001096925,1,23.0875525,0.012858912,0.001435964,1,4,4,4-Apr,100,100,2.868,0.313,3,623.979,347.134,25.3142,25.6483,30,25.5787,25.5477,19.7202,-30,-30,-999.9,400,0,103.375,104.929
