obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
48,MP1_NO3_1157,1561567811,10831,20190626 12:50:10,12:50:10,,1561567803,0.002942481,9.383715077,981.5969188,754.1060401,72.65426168,94.57184482,0.085416103,2.336990844,0.08371888,0.05247398,316.9673219,28.92221721,27.83130323,3.757679265,12.03764682,0.445290935,3.699152681,3.31238833,-129.7634208,-33.84994595,-3.147744082,150.2062111,0.018892267,-0.423671997,4.619765214,3,0,1,0,50648,1999.995806,1685.996583,0.843000059,0.187999979,9,0.5,0: Broadleaf,1561567803,981.5969355,1000.003806,4.621842903,0.228806419,600.0390323,96.14490323,0.199984387,27.56263548,27.83130323,999.9,10000.68774,726.422129,6.281938065,1999.995806,0.900000548,0.099999539,29,41744.52258,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,607.869,324.733,27.0585,27.4825,30.0002,27.4099,27.3798,40.3953,100,0,-999.9,1000,20.4344,103.109,104.419
49,MP1_NO3_1157,1561567931,10951.5,20190626 12:52:11,12:52:11,,1561567923,0.002720166,9.892698278,1180.408692,913.6567359,88.02570271,113.7257578,0.077626632,2.336478443,0.076221804,0.047762728,316.9683409,29.06311095,27.91992903,3.777161918,11.13697112,0.413650669,3.714211563,3.363511249,-119.9593246,-36.25412953,-3.374711464,157.3801753,0.018885793,-0.423526822,4.618470598,3,1,1,0,50810,2000.001935,1686.001692,0.84300003,0.188000014,9,0.5,0: Broadleaf,1561567923,1180.40871,1200.063226,4.29345871,0.230912516,600.0272581,96.14440323,0.199988774,27.63211613,27.91992903,999.9,9997.312903,726.4509677,3.821177742,2000.001935,0.899999935,0.100000097,29,41744.62258,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,607.68,324.932,27.1076,27.5059,30,27.433,27.4029,46.8466,100,0,-999.9,1200,20.4344,103.105,104.415
50,MP1_NO3_1157,1561568052,11072,20190626 12:54:11,12:54:11,,1561568044,0.002500727,10.45237335,1478.777078,1161.105766,111.8604768,142.4648071,0.07026012,2.335669033,0.069106741,0.043293763,316.9681163,29.19761834,27.99219355,3.793113031,10.25928296,0.382475431,3.728091255,3.410637601,-110.2820555,-37.30458375,-3.476054351,165.9054227,0.018875569,-0.423297544,4.61642582,3,0,1,0,50688,2000,1685.999983,0.842999992,0.188000071,9,0.5,0: Broadleaf,1561568044,1478.777097,1500.001613,3.970074516,0.23406471,600.0302581,96.13960323,0.200006839,27.69593871,27.99219355,999.9,9992.399677,727.1529032,4.078624194,2000,0.899998968,0.100000987,29,41744.57097,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,607.556,325.199,27.1598,27.5269,30.0001,27.4516,27.4214,56.0688,100,0,-999.9,1500,20.4344,103.104,104.413
51,MP1_NO3_1157,1561568172,11192.5,20190626 12:56:12,12:56:12,,1561568164,0.002273812,11.16603757,1976.573206,1586.447658,152.8468225,190.433597,0.063210497,2.336120326,0.062275474,0.039005027,316.9679502,29.26382692,27.99033871,3.792702875,9.406800601,0.350566561,3.726735321,3.442136314,-100.2751149,-37.86229285,-3.527198248,175.3033442,0.018881269,-0.423425373,4.617565867,3,1,1,0,50691,2000.000645,1686.000629,0.843000042,0.1879999,9,0.5,0: Broadleaf,1561568164,1976.573226,2000.062258,3.638646129,0.240563774,600.0398065,96.14533548,0.199994097,27.6897129,27.99033871,999.9,9994.82129,727.967129,5.106721935,2000.000645,0.900001581,0.099998523,29,41744.59677,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,607.475,325.853,27.1756,27.5395,30.0001,27.4671,27.4353,70.3748,100,0,-999.9,2000,20.4344,103.102,104.41
52,MP1_NO3_1142,1561568447,11467.1,20190626 13:00:46,13:00:46,,1561568439,0.001631039,2.978720772,394.5570915,261.6414808,25.2071795,38.01259417,0.042666063,2.336469705,0.042237907,0.026436802,316.9677651,29.3583006,28.46593548,3.899146298,6.998359412,0.259118005,3.702553546,3.640028294,-71.92883799,-111.8038034,-10.43287251,122.8022513,0.018885683,-0.423524346,4.618448522,0,0,1,0,50724,1999.999032,1685.998999,0.842999907,0.187999972,9,0.5,0: Broadleaf,1561568439,394.5570968,399.9902258,2.689551935,0.249689452,600.0286452,96.14244839,0.199994806,27.57834839,28.46593548,999.9,9997.457742,727.7731935,1.982346774,1999.999032,0.9,0.099999894,29,41744.54516,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,622.343,322.736,27.121,27.5036,30.0001,27.44,27.4098,19.2289,100,0,-999.9,400,20.4344,103.106,104.42
53,MP1_NO3_1142,1561568567,11587.6,20190626 13:02:47,13:02:47,,1561568559,0.001855033,2.492415396,295.4328665,198.6115079,19.13511287,28.46331164,0.04924876,2.336827695,0.048679333,0.030475195,316.9690188,29.26883803,28.40344516,3.885013298,7.927136802,0.29320619,3.698765361,3.591807108,-81.80697519,-106.1533219,-9.900135904,119.1085858,0.018890205,-0.423625771,4.619352994,0,0,1,0,50671,2000.007097,1686.005944,0.842999981,0.187999941,9,0.5,0: Broadleaf,1561568559,295.432871,299.9933226,3.043312258,0.269369097,600.0300323,96.14445161,0.199980129,27.56084516,28.40344516,999.9,9999.643548,727.5564194,4.113501613,2000.007097,0.900000742,0.099999261,29,41744.71613,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,622.504,322.266,27.0956,27.4658,30,27.4089,27.3776,15.32,100,0,-999.9,300,20.4344,103.111,104.428
54,MP1_NO3_1142,1561568688,11708.2,20190626 13:04:48,13:04:48,,1561568680,0.002229614,1.550311347,197.007836,145.346388,14.00298994,18.9801672,0.060571892,2.336719416,0.059712947,0.03739675,316.9684859,29.13112461,28.33143548,3.868782801,9.479001066,0.350240704,3.694911534,3.518542097,-98.32598163,-99.32206352,-9.2593153,110.0611255,0.018888837,-0.423595092,4.619079418,0,0,1,0,50712,2000.001935,1686.001705,0.843000037,0.188000098,9,0.5,0: Broadleaf,1561568680,197.0078387,199.9920323,3.635382258,0.303287581,600.0302903,96.14220323,0.199991032,27.54302258,28.33143548,999.9,9999.153226,727.2826129,3.774958387,2000.001935,0.899998774,0.100001226,29,41744.60645,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,622.948,321.955,27.0714,27.4359,29.9999,27.3821,27.3505,11.2463,100,0,-999.9,200,20.4344,103.113,104.432
55,MP1_NO3_1142,1561568809,11828.7,20190626 13:06:48,13:06:48,,1561568801,0.002609948,0.199481782,99.31254481,89.33409184,8.607038093,9.568428343,0.072513281,2.336839608,0.071286042,0.044662308,316.9683969,29.02381513,28.28376129,3.858069928,11.0518155,0.408703837,3.698069669,3.449366092,-115.0987098,-91.48082635,-8.526468327,101.8623924,0.018890356,-0.423629146,4.619383093,0,0,1,0,50662,2000.002258,1686.001878,0.842999987,0.188000026,9,0.5,0: Broadleaf,1561568801,99.31254516,100.0005258,4.242015161,0.343943323,600.0374194,96.14662581,0.199997484,27.55762903,28.28376129,999.9,9999.497097,727.2093226,3.709338065,2000.002258,0.899999581,0.10000039,29,41744.61613,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.23,-1.398123827,0.161833248,1,1464.665,95.34866792,9.742604631,0,0.33112365,-0.008285471,0.000819697,1,3.88389575,-0.283682139,0.027290961,1,3,4,4-Mar,100,100,2.767,0.232,3,623.48,321.807,27.0797,27.4197,30.0002,27.3681,27.3364,7.02536,100,0,-999.9,100,20.4344,103.113,104.433
56,MP1_NO3_1142,1561568871,11891.2,20190626 13:07:51,13:07:51,,1561568863,0.002774832,-0.6388397,50.73233662,60.83862145,5.861459827,4.887775987,0.077844799,2.338074103,0.076433085,0.047895383,316.9679512,28.97988599,28.26908065,3.854776255,11.75496574,0.434950475,3.700142427,3.41982578,-122.3700805,-88.47101167,-8.24137449,97.88548449,0.018905956,-0.423978984,4.62250254,0,0,1,0,50754,1999.999355,1685.999542,0.843000043,0.188000022,9,0.5,0: Broadleaf,1561568863,50.73233548,49.98528387,4.51453871,0.371344548,600.0380645,96.14440968,0.199979581,27.56720968,28.26908065,999.9,10007.98548,727.1677097,4.391991613,1999.999355,0.899999871,0.100000174,29,41744.55806,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,49.9975925,-0.675387242,0.096708972,1,50.7746225,-0.952130206,0.092224629,1,0.36977475,0.03170382,0.003086139,1,4.502664,0.261389944,0.025153119,1,4,4,4-Apr,100,100,2.767,0.232,3,623.737,321.654,27.0754,27.422,30.0002,27.3681,27.3361,4.91186,100,0,-999.9,50,20.4344,103.11,104.432
57,MP1_NO3_1142,1561568944,11964.2,20190626 13:09:04,13:09:04,,1561568936,0.002934201,5.593193858,389.9153449,262.0340176,25.24632699,37.56737536,0.083334383,2.338065257,0.081718763,0.051216775,316.9683087,28.92065927,28.22154194,3.844127541,12.49126874,0.461972514,3.698363422,3.382155027,-129.3982764,-83.51488779,-7.77756082,96.27758365,0.018905844,-0.423976477,4.622480187,0,0,1,0,50626,2000.00129,1686.001245,0.843000079,0.188000044,9,0.5,0: Broadleaf,1561568936,389.9153548,400.0209032,4.794856452,0.414821806,600.0224194,96.14752903,0.199988065,27.5589871,28.22154194,999.9,10007.60161,727.0417419,3.587441935,2000.00129,0.89999971,0.100000371,29,41744.62258,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,400.024875,-0.050307692,0.027053824,1,389.866375,0.884746717,0.094535625,1,0.413254675,0.033468619,0.003226511,1,4.78624975,0.180116735,0.017398122,1,4,4,4-Apr,100,100,2.767,0.232,3,623.994,322.568,27.0883,27.4266,30.0001,27.3681,27.3361,19.2499,100,0,-999.9,400,20.4344,103.111,104.435
58,MP1_NO3_1142,1561569005,12024.7,20190626 13:10:04,13:10:04,,1561568997,0.002977861,5.637210861,389.8116029,263.0942813,25.34833508,37.55716422,0.084893823,2.335928021,0.083216326,0.052158159,316.9680412,28.9061649,28.21103871,3.841778273,12.74233593,0.471212547,3.698007572,3.370565726,-131.3236586,-82.32301005,-7.673113314,95.64825928,0.01887884,-0.4233709,4.617080057,0,0,1,0,50862,2000.000323,1686.000249,0.842999989,0.187999997,9,0.5,0: Broadleaf,1561568997,389.8116129,400.0082903,4.890787742,0.445993548,600.0203548,96.14697097,0.199992387,27.55734194,28.21103871,999.9,9993.365484,727.3589355,5.010808065,2000.000323,0.9,0.099999987,29,41744.57097,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,400.009625,-0.035673546,0.017282488,1,389.8207,-0.151587242,0.021653175,1,0.444876625,0.031180109,0.003005364,1,4.889431,0.022041051,0.003074521,1,4,4,4-Apr,100,100,2.767,0.232,3,623.855,322.205,27.0862,27.429,30.0001,27.3681,27.3384,19.2435,100,0,-999.9,400,20.4344,103.11,104.434
59,MP1_NO3_1142,1561569085,12104.7,20190626 13:11:24,13:11:24,,1561569077,0.002829206,8.538496211,584.7228236,383.7963811,36.97811223,56.33702467,0.080189329,2.33689205,0.078691439,0.049314398,316.9679332,28.93339795,28.20898387,3.841318812,12.30520915,0.454518363,3.69370693,3.386800448,-124.7680023,-84.6044215,-7.881642697,99.71386664,0.018891018,-0.423644005,4.619515595,0,0,1,0,50755,2000.000645,1686.000599,0.843000027,0.187999894,9,0.5,0: Broadleaf,1561569077,584.7228387,600.0113548,4.717452903,0.49385129,600.0267097,96.14825806,0.199998581,27.53744839,28.20898387,999.9,9999.678065,727.1704194,4.282774839,2000.000645,0.900001613,0.099998474,29,41744.60323,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,600.012275,-0.11217636,0.051240603,1,584.668925,0.985429644,0.101709731,1,0.492277225,0.034956732,0.003366145,1,4.72854025,-0.247526792,0.023838489,1,4,4,4-Apr,100,100,2.767,0.232,3,623.869,322.642,27.0879,27.436,30,27.3728,27.343,26.6766,100,0,-999.9,600,20.4344,103.107,104.432
60,MP1_NO3_1142,1561569162,12181.7,20190626 13:12:41,13:12:41,,1561569154,0.002560841,10.05336933,781.949595,515.1037077,49.62897955,75.33892667,0.071255248,2.33690494,0.070069879,0.043898533,316.9676276,29.07467572,28.30711935,3.863315483,11.34426492,0.42038378,3.705694313,3.442931704,-112.9330846,-89.98901292,-8.389638231,105.6558918,0.018891181,-0.423647657,4.619548162,0,0,1,0,50491,1999.99871,1685.99882,0.842999954,0.187999911,9,0.5,0: Broadleaf,1561569154,781.9496129,800.0321935,4.363201613,0.538942839,600.0380323,96.14755161,0.199997065,27.59284839,28.30711935,999.9,9999.837742,727.2532581,4.177563871,1999.99871,0.900001065,0.099998919,29,41744.57742,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,800.0306,0.162371482,0.060319483,1,781.89385,0.980442777,0.104781809,1,0.537072525,0.039716814,0.003825401,1,4.376243,-0.279923302,0.026956213,1,4,4,4-Apr,100,100,2.767,0.232,3,623.342,322.875,27.0923,27.4387,30.0002,27.3751,27.3453,33.7115,100,0,-999.9,800,20.4344,103.109,104.433
61,MP1_NO3_1142,1561569231,12251.2,20190626 13:13:51,13:13:51,,1561569223,0.002355707,11.06173861,979.9546578,654.3302406,63.04390567,94.41741367,0.064650912,2.336478679,0.063673292,0.039882411,316.9672894,29.1730412,28.38596452,3.881067829,10.65481089,0.395584564,3.712731907,3.485483265,-103.8866894,-95.81652656,-8.93952345,108.32455,0.018885796,-0.423526889,4.618471195,0,0,1,0,50791,1999.995806,1685.996395,0.842999965,0.18799998,9,0.5,0: Broadleaf,1561569223,979.9546774,1000.008903,4.105756774,0.586898903,600.0332581,96.14877419,0.19998329,27.6253,28.38596452,999.9,9996.86,727.1463871,3.654396774,1999.995806,0.900000129,0.099999835,29,41744.50645,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1000.002325,-0.036574109,0.074719605,1,979.89665,0.983842402,0.111154521,1,0.58497425,0.041748045,0.004020739,1,4.11389375,-0.179525291,0.01729941,1,4,4,4-Apr,100,100,2.767,0.232,3,623.099,323.067,27.1105,27.4524,30.0003,27.3867,27.3568,40.4159,100,0,-999.9,1000,20.4344,103.107,104.428
62,MP1_NO3_1142,1561569300,12319.7,20190626 13:14:59,13:14:59,,1561569292,0.002220686,11.70573613,1178.533528,805.3578892,77.59663957,113.5523009,0.060365428,2.336336194,0.059512146,0.03727075,316.9673694,29.26190057,28.45543226,3.896767727,10.24225343,0.381281856,3.722636414,3.515485871,-97.93224845,-98.81941985,-9.225538804,110.9901623,0.018883996,-0.423486523,4.618111218,0,0,1,0,50701,1999.996452,1685.997082,0.843000037,0.187999951,9,0.5,0: Broadleaf,1561569292,1178.533548,1200.016774,3.957237742,0.639561613,600.0309355,96.15051613,0.199989161,27.67088065,28.45543226,999.9,9995.726129,727.1336452,3.774955806,1999.996452,0.900000839,0.099999232,29,41744.52581,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1200.0165,-0.147917448,0.087279723,1,1178.489,0.836397749,0.094915752,1,0.637386625,0.046704507,0.00449573,1,3.96231075,-0.109474109,0.010559455,1,4,4,4-Apr,100,100,2.767,0.232,3,623.033,323.525,27.1363,27.469,30.0001,27.3983,27.3698,46.876,100,0,-999.9,1200,20.4344,103.104,104.427
63,MP1_NO3_1142,1561569370,12390.2,20190626 13:16:10,13:16:10,,1561569362,0.002118313,12.39174664,1476.759333,1050.914519,101.2542023,142.2837781,0.057277128,2.336877733,0.056508497,0.03538601,316.9677783,29.28965588,28.4851871,3.903509328,9.991844719,0.371857827,3.721613355,3.5316515,-93.41759766,-103.1835504,-9.631934609,110.7346957,0.018890838,-0.423639948,4.61947942,0,0,1,0,50599,1999.998387,1685.998498,0.842999929,0.188000036,9,0.5,0: Broadleaf,1561569362,1476.759355,1500.038065,3.859501935,0.694468452,600.0326774,96.14867419,0.199982613,27.66617742,28.4851871,999.9,9999.539032,727.5097097,4.222049355,1999.998387,0.899999194,0.100000697,29,41744.52258,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,1500.051,0.210506567,0.163520641,1,1476.70325,0.890093809,0.106686164,1,0.69245665,0.04407627,0.00424085,1,3.86266725,-0.065976023,0.006455691,1,4,4,4-Apr,100,100,2.767,0.232,3,622.784,323.936,27.1506,27.4872,30.0003,27.4146,27.3868,56.1115,100,0,-999.9,1500,20.4344,103.103,104.423
64,MP1_NO3_1142,1561569449,12469.2,20190626 13:17:29,13:17:29,,1561569441,0.002018521,13.20292449,1974.277396,1477.356793,142.3404115,190.2177308,0.054321477,2.336393223,0.053629467,0.033579857,316.9675205,29.35267823,28.51460968,3.910185649,9.769895894,0.364252603,3.728316115,3.545933046,-89.01677931,-102.9894705,-9.618696408,115.3425742,0.018884717,-0.423502679,4.618255298,0,0,1,0,50780,1999.997419,1685.997901,0.843000038,0.18799995,9,0.5,0: Broadleaf,1561569441,1974.277419,2000.057742,3.780592258,0.764461613,600.0406129,96.14800645,0.200020032,27.69697097,28.51460968,999.9,9996.368387,727.694871,3.672678387,1999.997419,0.900000871,0.099999203,29,41744.53226,1561563977,10:46:17,3,2.767,0.232,400,21,0.34,0.09,2000.05,-0.038272205,0.07930952,1,1974.23,0.982064782,0.099322706,1,0.762076525,0.051533447,0.004961966,1,3.7830595,-0.056584327,0.005474341,1,4,4,4-Apr,100,100,2.767,0.232,3,622.54,324.847,27.1665,27.5159,30.0003,27.4419,27.4133,70.4292,100,0,-999.9,2000,20.4344,103.097,104.412
65,MP1_NO3_1150,1561569642,12661.7,20190626 13:20:41,13:20:41,,1561569634,0.001261724,2.498721627,395.4887375,256.1202517,24.67803643,38.10665266,0.033634061,2.337239371,0.033367466,0.020878443,316.9685028,29.66915181,28.19503871,3.838201943,7.277425069,0.272513483,3.744641545,3.56568846,-55.64202285,-53.3339572,-4.973243109,203.0192797,0.018895407,-0.423742419,4.620393177,0,0,1,0,50820,2000.002581,1686.002196,0.84300001,0.188000053,9,0.5,0: Broadleaf,1561569634,395.4887419,399.9850645,2.828272903,0.941147387,600.0341935,96.15332581,0.199993645,27.77177097,28.19503871,999.9,10001.47387,728.523129,3.951390323,2000.002581,0.89999929,0.100000697,29,41744.63871,1561569575,13:19:35,4,2.927,-0.048,400,1,0.22,0.01,399.9881,0.047603523,0.023613344,1,395.535425,-0.992675112,0.096278992,1,0.93823865,0.064287166,0.006199012,1,2.8234245,0.114941101,0.011254029,1,4,4,4-Apr,100,100,2.927,-0.048,3,613.858,321.687,27.2268,27.615,30.0002,27.5339,27.5055,19.236,100,0,-999.9,400,20.4344,103.079,104.386
66,MP1_NO3_1150,1561569720,12739.7,20190626 13:21:59,13:21:59,,1561569712,0.001507869,2.152796717,296.0790929,195.7787796,18.8639048,28.52815731,0.040589592,2.336313445,0.040201867,0.025160693,316.967958,29.59535451,28.25463548,3.851537807,8.429320041,0.315728337,3.745596748,3.53580947,-66.49704043,-60.26921932,-5.623957476,184.5777408,0.018883709,-0.423480079,4.618053748,0,0,1,0,50660,2000,1686.000001,0.843000001,0.187999975,9,0.5,0: Broadleaf,1561569712,296.0790968,299.9777097,3.276782258,1.022537097,600.0392581,96.15316452,0.199999194,27.77613871,28.25463548,999.9,9995.29871,729.3227742,3.729979677,2000,0.900000355,0.099999658,29,41744.59677,1561569575,13:19:35,4,2.927,-0.048,400,1,0.22,0.01,299.9744,0.133002307,0.021222394,1,296.12385,-0.945012195,0.092577144,1,1.0193995,0.06668214,0.006436036,1,3.25434375,0.48828316,0.047078837,1,4,4,4-Apr,100,100,2.927,-0.048,3,614.344,321.776,27.2452,27.6497,30.0001,27.5689,27.5391,15.3202,100,0,-999.9,300,20.4344,103.074,104.383
67,MP1_NO3_1150,1561569790,12809.7,20190626 13:23:09,13:23:09,,1561569782,0.001840743,1.257723941,197.5485784,147.0409617,14.1675045,19.03395042,0.050400814,2.337322523,0.049804734,0.031180927,316.9683835,29.49089751,28.26940323,3.854848601,9.927663806,0.371911966,3.74621838,3.482936635,-81.17675971,-61.79801787,-5.764632095,168.2289739,0.018896458,-0.423765981,4.620603286,0,0,1,0,50712,2000.002903,1686.002563,0.843000058,0.187999942,9,0.5,0: Broadleaf,1561569782,197.5485806,199.9804839,3.859980645,1.109679032,600.0337742,96.15076452,0.199968903,27.77898065,28.26940323,999.9,10002.29645,729.3365161,4.221649677,2000.002903,0.900001065,0.099999039,29,41744.66452,1561569575,13:19:35,4,2.927,-0.048,400,1,0.22,0.01,199.9832,-0.027811057,0.028447495,1,197.60075,-0.98318828,0.100188011,1,1.10606875,0.078369112,0.007535605,1,3.838913,0.456003427,0.04384343,1,4,4,4-Apr,100,100,2.927,-0.048,3,614.701,321.43,27.2614,27.6793,30.0003,27.5993,27.5682,11.2411,100,0,-999.9,200,20.4344,103.069,104.376
68,MP1_NO3_1150,1561569858,12877.8,20190626 13:24:17,13:24:17,,1561569850,0.00206667,0.019994878,99.6362419,93.43985114,9.002938917,9.599961781,0.057340903,2.337113774,0.056570648,0.035424997,316.9679108,29.39416717,28.26472903,3.853800421,11.00827366,0.411802965,3.740849638,3.441997455,-91.14013052,-64.2978361,-5.997482057,155.5324621,0.01889382,-0.423706829,4.620075821,0,0,1,0,50697,2000.000323,1686.00026,0.842999994,0.187999918,9,0.5,0: Broadleaf,1561569850,99.63624194,99.9750871,4.274027419,1.187454194,600.0353226,96.15010645,0.199992645,27.75442258,28.26472903,999.9,10000.96871,730.0205161,3.894581935,2000.000323,0.900001129,0.099998903,29,41744.59677,1561569575,13:19:35,4,2.927,-0.048,400,1,0.22,0.01,99.9728,0.03021325,0.008502294,1,99.6859625,-0.908834529,0.093773708,1,1.1842855,0.070209771,0.006769083,1,4.26009275,0.30452389,0.029345694,1,4,4,4-Apr,100,100,2.927,-0.048,3,615.162,321.325,27.2692,27.7013,30.0001,27.6233,27.592,7.01937,100,0,-999.9,100,20.4344,103.065,104.37
69,MP1_NO3_1150,1561569920,12939.8,20190626 13:25:19,13:25:19,,1561569912,0.002186676,-0.632352193,50.76309144,64.1760624,6.183519419,4.891147104,0.061193239,2.337130804,0.060316871,0.037775737,316.9683395,29.34233755,28.25306774,3.85118648,11.65935492,0.435817385,3.737920222,3.415369094,-96.43240179,-64.51900679,-6.017316351,149.9996146,0.018894035,-0.423711655,4.620118852,0,0,1,0,50781,2000.001935,1686.001636,0.843000002,0.188000019,9,0.5,0: Broadleaf,1561569912,50.76309032,49.98109677,4.523159355,1.258111613,600.023871,96.15244516,0.199982645,27.74100968,28.25306774,999.9,10000.83935,729.9366129,3.789637097,2000.001935,0.899999742,0.100000252,29,41744.62903,1561569575,13:19:35,4,2.927,-0.048,400,1,0.22,0.01,49.9765125,0.120795872,0.015074137,1,50.8145275,-0.936874672,0.099188439,1,1.25439775,0.082130094,0.007904091,1,4.51307275,0.216069231,0.020804794,1,4,4,4-Apr,100,100,2.927,-0.048,3,615.475,321.318,27.2705,27.7173,30.0003,27.6408,27.61,4.90513,100,0,-999.9,50,20.4344,103.061,104.368
70,MP1_NO3_1150,1561569992,13011.8,20190626 13:26:31,13:26:31,,1561569984,0.002296081,4.901434481,391.3270558,250.0893867,24.09621283,37.70451897,0.064707668,2.337334316,0.063728698,0.039917159,316.9683756,29.33011724,28.27220323,3.855476615,12.33904719,0.461842845,3.742937663,3.393633771,-101.2571691,-64.04172071,-5.973535693,145.69595,0.018896607,-0.423769323,4.620633086,0,0,1,0,50717,2000.00129,1686.00102,0.842999966,0.188000109,9,0.5,0: Broadleaf,1561569984,391.3270645,400.0264516,4.793367097,1.365968387,600.0374194,96.15040645,0.199995097,27.76397742,28.27220323,999.9,10002.41258,729.8869032,4.015719032,2000.00129,0.899998323,0.100001581,29,41744.57419,1561569575,13:19:35,4,2.927,-0.048,400,1,0.22,0.01,400.026075,0.046345216,0.018388023,1,391.26785,0.973193246,0.111111329,1,1.3621155,0.082058161,0.007902644,1,4.783028,0.227022889,0.021841432,1,4,4,4-Apr,100,100,2.927,-0.048,3,615.689,321.989,27.2797,27.7357,30.0002,27.6601,27.6281,19.2641,100,0,-999.9,400,20.4344,103.06,104.367
71,MP1_NO3_1150,1561570052,13072.3,20190626 13:27:32,13:27:32,,1561570044,0.002385419,5.007136931,391.095604,252.6128219,24.33958536,37.6825878,0.067639594,2.336753724,0.066570429,0.04170117,316.9676955,29.2979947,28.27989032,3.85720122,12.89098653,0.482392617,3.74209232,3.374808603,-105.1969772,-65.4814806,-6.109464322,140.1797734,0.018889271,-0.423604813,4.619166099,0,0,1,0,50521,1999.999032,1685.999113,0.842999964,0.187999918,9,0.5,0: Broadleaf,1561570044,391.0956129,400.0052258,5.006599677,1.446578387,600.0325161,96.15134839,0.199997452,27.76010968,28.27989032,999.9,9998.431613,730.2565806,3.681043871,1999.999032,0.900001,0.099998994,29,41744.59032,1561569575,13:19:35,4,2.927,-0.048,400,1,0.22,0.01,399.9995,0.175767355,0.044452784,1,391.107175,-0.31727955,0.03373269,1,1.44345775,0.084437561,0.008126917,1,4.999436,0.186509493,0.017956157,1,4,4,4-Apr,100,100,2.927,-0.048,3,615.406,321.982,27.2891,27.7452,30.0003,27.6733,27.6418,19.2589,100,0,-999.9,400,20.4344,103.06,104.365
