obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
106,BH1_AS_1520,1561658886,12920,20190627 14:08:05,14:08:05,,1561658878,0.00411739,15.83314624,572.7331652,330.2021916,31.67059837,54.93240962,0.119559372,2.330031185,0.11625276,0.072947444,316.9675335,28.91052831,28.48446129,3.903344759,15.5057828,0.585847047,3.778248763,3.317497713,-181.5768843,-70.29507244,-6.589611293,58.50596551,0.018804426,-0.421702103,4.602191627,3,0,1,0,50341,1999.996452,1685.997112,0.843000052,0.188000045,9,0.5,0: Broadleaf,1561658878,572.7331935,600.0152258,6.108125161,-0.029124726,600.1085484,95.71274194,0.200002355,27.92486129,28.48446129,999.9,9999.133871,732.9467742,12.85878387,1999.996452,0.899999581,0.100000465,29,41744.48387,1561658337,13:58:57,12,6.078,-0.012,400,0,0.13,0.03,600.0200732,-0.121505226,0.030421743,1,572.6760732,0.983080139,0.102751272,1,-0.029140859,-0.000114786,9.94E-05,1,6.118545122,-0.214152125,0.021172423,1,4,4,4-Apr,100,100,6.078,-0.012,3,610.494,307.591,27.4684,27.7098,30.0001,27.6288,27.5952,26.6207,100,0,-999.9,600,0,103.085,103.647
107,BH1_AS_1520,1561659006,13040.5,20190627 14:10:06,14:10:06,,1561658998,0.003334306,18.56561636,768.3291282,406.9690335,39.03489519,73.69515743,0.092594136,2.33033339,0.090597699,0.056799348,316.9667664,29.19766777,28.57373871,3.923632832,12.53309445,0.474524421,3.78617127,3.44910841,-147.0428728,-77.00812516,-7.222473448,85.69329497,0.018808236,-0.421787554,4.602954247,2,0,1,0,50468,1999.991935,1685.993206,0.843000002,0.188000026,9,0.5,0: Broadleaf,1561658998,768.3291613,800.0146129,4.947284839,-0.028528516,600.1086774,95.71612581,0.200005355,27.96077742,28.57373871,999.9,10000.80645,733.0382903,9.16412871,1999.991935,0.899999645,0.100000345,29,41744.4129,1561658337,13:58:57,12,6.078,-0.012,400,0,0.13,0.03,800.0093171,0.116696864,0.05820797,1,768.2187805,2.71358885,0.268678747,0,-0.028466651,-0.000814225,0.000299883,1,4.980966341,-0.809168571,0.079789637,1,3,4,4-Mar,100,100,6.078,-0.012,3,611.433,307.953,27.4906,27.7081,30.0001,27.6241,27.5952,33.6439,100,0,-999.9,800,0,103.087,103.648
108,BH1_AS_1520,1561659127,13161,20190627 14:12:06,14:12:06,,1561659119,0.002264808,18.17635587,969.4405805,429.44554,41.18916922,92.98141069,0.059257783,2.329775628,0.058433016,0.036593781,316.9672666,29.60303801,28.71798065,3.956605812,8.475349599,0.32204925,3.799834405,3.634556562,-99.87803717,-87.34625722,-8.202443003,121.5405292,0.018801204,-0.421629848,4.601546757,1,0,1,0,50427,1999.996129,1685.996605,0.842999934,0.187999944,9,0.5,0: Broadleaf,1561659119,969.4406129,999.993,3.357742258,-0.027448861,600.1088387,95.71244516,0.199994,28.02256452,28.71798065,999.9,9997.451613,733.6636129,8.601141935,1999.996129,0.900000516,0.099999426,29,41744.5129,1561658337,13:58:57,12,6.078,-0.012,400,0,0.13,0.03,1000.010073,-0.322285714,0.055417876,1,969.2951463,3.489783972,0.344886801,0,-0.027384822,-0.001259954,0.000197444,1,3.387621951,-0.710979721,0.070109092,1,3,4,4-Mar,100,100,6.078,-0.012,3,612.184,308.07,27.5081,27.722,30,27.6358,27.6069,40.3412,100,0,-999.9,1000,0,103.082,103.644
109,BH1_AS_1520,1561659247,13281.5,20190627 14:14:07,14:14:07,,1561659239,0.001518854,16.87796611,1171.98126,411.8666904,39.50508005,112.413105,0.038356787,2.331064951,0.038009576,0.023786919,316.9683119,29.83465509,28.75349355,3.964760858,5.672353236,0.215452387,3.79828932,3.749308471,-66.98148132,-92.7344553,-8.704854634,148.5475206,0.018817462,-0.421994441,4.604800529,2,0,1,0,50289,2000.000968,1686.000904,0.843000044,0.188000084,9,0.5,0: Broadleaf,1561659239,1171.98129,1199.963548,2.246234194,-0.026540503,600.1028065,95.71717419,0.199978065,28.0155871,28.75349355,999.9,10005.60226,733.9337742,10.90511613,2000.000968,0.899999,0.100001016,29,41744.57097,1561658337,13:58:57,12,6.078,-0.012,400,0,0.13,0.03,1199.98878,-0.357855643,0.09247795,1,1171.831951,2.990048507,0.297323176,0,-0.026469246,0.000262443,0.000279369,1,2.267157073,-0.416190124,0.041070122,1,3,4,4-Mar,100,100,6.078,-0.012,3,611.633,308.554,27.5115,27.7216,29.9999,27.6335,27.604,46.8071,100,0,-999.9,1200,0,103.083,103.648
110,BH1_AS_1520,1561659368,13402,20190627 14:16:07,14:16:07,,1561659360,0.001096935,16.9499658,1472.119325,401.9953449,38.55930551,141.2053635,0.027027934,2.32979214,0.026854942,0.016799789,316.9675436,30.05278334,28.85668387,3.988540324,4.065640792,0.155163551,3.816459913,3.833376773,-48.37484924,-95.35796474,-8.964263587,164.270466,0.018801412,-0.421634517,4.601588422,2,0,1,0,50399,1999.99871,1685.998823,0.842999955,0.187999861,9,0.5,0: Broadleaf,1561659360,1472.119355,1499.961613,1.61763871,-0.024812403,600.1060323,95.71978387,0.19999729,28.0974871,28.85668387,999.9,9996.795806,734.2153871,10.9482871,1999.99871,0.900001774,0.099998235,29,41744.56452,1561658337,13:58:57,12,6.078,-0.012,400,0,0.13,0.03,1499.958293,-0.066844892,0.09591415,1,1472,2.658611987,0.267006897,0,-0.024823485,0.000857245,0.000240948,1,1.63052878,-0.256971212,0.025342525,1,3,4,4-Mar,100,100,6.078,-0.012,3,611.141,309.192,27.5294,27.7161,30.0002,27.6311,27.6045,56.0409,100,0,-999.9,1500,0,103.085,103.649
111,BH1_AS_1520,1561659488,13522.6,20190627 14:18:08,14:18:08,,1561659480,0.000806296,18.15868021,1970.391258,401.9759526,38.55746917,188.9996148,0.019577951,2.330049711,0.019487019,0.012187522,316.9681719,30.16961663,28.89494839,3.997389663,2.973873857,0.113653964,3.821747994,3.883735698,-35.55765742,-97.18915242,-9.138217626,175.0831444,0.018804659,-0.421707341,4.602238376,2,0,1,0,50356,2000.002581,1686.001926,0.842999875,0.187999887,9,0.5,0: Broadleaf,1561659480,1970.39129,2000.007419,1.184884839,-0.022923574,600.1006774,95.71982581,0.200014484,28.12125806,28.89494839,999.9,9998.518065,735.2370968,11.39337097,2000.002581,0.900001065,0.099998829,29,41744.63548,1561658337,13:58:57,12,6.078,-0.012,400,0,0.13,0.03,2000.040976,-0.789825784,0.174884002,1,1970.250244,2.906550523,0.289402141,0,-0.022955224,0.001484939,0.000225417,1,1.194197317,-0.186002509,0.018343243,1,3,4,4-Mar,100,100,6.078,-0.012,3,610.966,309.753,27.5578,27.7334,30.0002,27.6451,27.6162,70.3404,100,0,-999.9,2000,0,103.082,103.643
112,BH1_AS_1534,1561660504,14538.7,20190627 14:35:04,14:35:04,,1561660496,0.003559078,8.701756411,384.8966296,223.7431939,21.45718943,36.91196032,0.099110331,2.330575822,0.096826977,0.060717629,316.9657355,29.35990149,28.68634516,3.949353485,13.18809415,0.506199754,3.838308614,3.443153731,-156.9553226,-61.67070642,-5.793404441,92.54630204,0.018811293,-0.421856109,4.60356606,27,4,1,0,50468,1999.985806,1685.987992,0.842999979,0.187999996,9,0.5,0: Broadleaf,1561660496,384.8966452,400.0015161,5.278359032,-0.031171632,600.1024516,95.7009871,0.199983387,28.19551613,28.68634516,999.9,10004.01419,733.1825161,683.7862903,1999.985806,0.899999968,0.100000006,30,41744.26129,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,399.9902683,0.139697295,0.03070475,1,384.9458049,-1.262763998,0.125484275,0,-0.031154349,-0.000865742,0.000155598,1,5.251228537,0.644578138,0.063593927,1,3,4,4-Mar,100,100,6.271,-0.013,3,580.735,302.558,27.5684,27.8954,30.0003,27.7996,27.765,19.0892,100,0,-999.9,400,0,103.05,103.606
113,BH1_AS_1534,1561660580,14614.2,20190627 14:36:19,14:36:19,,1561660572,0.003991047,6.236723411,288.8953437,185.0506449,17.74648828,27.70526864,0.113218676,2.32985509,0.110248579,0.069165724,316.966476,29.30089651,28.72083548,3.957260845,14.71732821,0.567512499,3.856083733,3.389748346,-176.0051674,-56.01146859,-5.266380708,79.68345931,0.018802206,-0.421652314,4.601747267,26,4,1,0,50376,1999.990968,1685.992325,0.84299997,0.187999952,9,0.5,0: Broadleaf,1561660572,288.8953548,299.978,5.917709032,-0.032397077,600.1046129,95.7007129,0.199997323,28.27490968,28.72083548,999.9,9999.21,732.3465161,589.8105161,1999.990968,0.900000548,0.099999435,30,41744.40645,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,299.9871951,-0.066884674,0.035427851,1,288.9462683,-0.959398121,0.096346687,1,-0.032331907,-0.001119341,0.000269539,1,5.896683902,0.424540504,0.041834236,1,4,4,4-Apr,100,100,6.271,-0.013,3,581.712,301.846,27.6514,27.9614,30.0004,27.8593,27.826,15.1801,100,0,-999.9,300,0,103.041,103.593
114,BH1_AS_1534,1561660648,14682.3,20190627 14:37:27,14:37:27,,1561660640,0.004261798,3.162102689,194.0016073,141.8975504,13.60804615,18.60485129,0.122041051,2.330747454,0.118598899,0.074425489,316.9677744,29.29861575,28.77506452,3.969721485,15.63248494,0.605789512,3.875196516,3.363931973,-187.9452999,-52.16476649,-4.906220264,71.95148776,0.018813457,-0.421904646,4.603999213,26,4,1,0,50447,1999.997742,1685.99816,0.843000032,0.188000071,9,0.5,0: Broadleaf,1561660640,194.0016129,199.9839355,6.316854516,-0.034372774,600.1028065,95.70050323,0.199997581,28.35992258,28.77506452,999.9,10005.21581,733.9249677,1010.144806,1999.997742,0.899999129,0.100000877,30,41744.52581,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,199.9847805,0.031023327,0.018128958,1,194.0551463,-0.956775311,0.098138171,1,-0.034433578,0.000674384,0.000174861,1,6.300415366,0.3272241,0.032356937,1,4,4,4-Apr,100,100,6.271,-0.013,3,582.5,301.309,27.7272,28.0251,30.0005,27.9151,27.8816,11.1113,100,0,-999.9,200,0,103.034,103.582
115,BH1_AS_1534,1561660713,14747.3,20190627 14:38:32,14:38:32,,1561660705,0.004494376,-0.170743162,99.56905837,96.16103441,9.222006034,9.548841303,0.129674641,2.329904634,0.125794423,0.078960465,316.9654352,29.31498601,28.83031935,3.982453013,16.3933001,0.638633692,3.895699389,3.343819321,-198.2019826,-47.68229754,-4.48951507,66.59163999,0.01880283,-0.421666322,4.601872287,25,4,1,0,50402,1999.984194,1685.986715,0.84300002,0.18799996,9,0.5,0: Broadleaf,1561660705,99.56905806,99.98412258,6.659253548,-0.036256506,600.1039677,95.70170323,0.199990129,28.4507129,28.83031935,999.9,9999.43871,734.0188065,1404.059677,1999.984194,0.900000645,0.0999994,30,41744.26129,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,99.97491951,0.165336585,0.018568374,1,99.62619268,-0.986201394,0.105125338,1,-0.036309361,0.001166429,0.000244665,1,6.643879024,0.299848223,0.029596458,1,4,4,4-Apr,100,100,6.271,-0.013,3,583.19,300.933,27.8037,28.0809,30.0004,27.9705,27.9381,6.90471,100,0,-999.9,100,0,103.024,103.569
116,BH1_AS_1534,1561660774,14808.3,20190627 14:39:33,14:39:33,,1561660766,0.004716879,-1.869766508,52.41197108,71.31428052,6.839037128,5.026306282,0.137304995,2.329425628,0.132962067,0.083480044,316.9651087,29.32381936,28.8608,3.98949143,17.11994723,0.670053779,3.913877595,3.319437651,-208.0143678,-41.43502109,-3.904253226,63.61146661,0.018796792,-0.421530901,4.600663622,24,4,1,0,50385,1999.98129,1685.98429,0.843000031,0.188000037,9,0.5,0: Broadleaf,1561660766,52.41196774,49.97857742,6.987007419,-0.037640174,600.1055484,95.69994194,0.200024774,28.53086129,28.8608,999.9,9996.41129,732.9534839,1452.637419,1999.98129,0.899999613,0.10000041,31,41744.19032,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,49.97784634,0.045579094,0.008576204,1,52.46334634,-0.910768641,0.095959384,1,-0.037580712,-0.000844221,0.000162407,1,6.970163659,0.340263554,0.033565062,1,4,4,4-Apr,100,100,6.271,-0.013,3,584.214,300.73,27.8704,28.1432,30.0004,28.029,27.9963,4.80196,100,0,-999.9,50,0,103.017,103.558
117,BH1_AS_1534,1561660846,14880.3,20190627 14:40:45,14:40:45,,1561660838,0.005023585,10.58920902,381.2552714,244.389182,23.43659081,36.56186299,0.146402986,2.328885219,0.141475465,0.088851068,316.9631945,29.4958883,29.05619677,4.034869546,17.95776019,0.71396196,3.975785134,3.320907586,-221.540119,-31.99097329,-3.022068261,60.41003386,0.01878998,-0.421378144,4.599300147,23,4,1,0,50401,1999.970323,1685.974908,0.842999963,0.187999948,9,0.5,0: Broadleaf,1561660838,381.2552903,400.0085806,7.444964194,-0.032947258,600.1096129,95.69863226,0.20001029,28.8014,29.05619677,999.9,9992.925484,731.9414516,1471.534839,1999.970323,0.900000581,0.099999397,32,41743.98065,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,400.0280732,-0.149519164,0.052258919,1,381.201561,0.836529617,0.103369819,1,-0.033051015,0.001466611,0.000348292,1,7.424799512,0.399956237,0.039473466,1,4,4,4-Apr,100,100,6.271,-0.013,3,585.885,301.137,27.995,28.2264,30.0005,28.1008,28.0691,19.1231,100,0,-999.9,400,0,103.01,103.55
118,BH1_AS_1534,1561660906,14940.8,20190627 14:41:46,14:41:46,,1561660898,0.005206313,10.72845222,380.9355614,245.0858896,23.5029954,36.53056797,0.149993182,2.331790688,0.144831816,0.090968817,316.9622717,29.73380898,29.33373871,4.100098114,18.2912766,0.7398524,4.044837418,3.360245714,-229.598389,-29.5267926,-2.793776347,55.04331374,0.018826616,-0.422199726,4.606632358,22,4,1,0,50070,1999.963871,1685.969538,0.842999997,0.187999999,9,0.5,0: Broadleaf,1561660898,380.9355806,399.9999677,7.715075484,-0.032844068,600.1005806,95.69699355,0.199981355,29.09886129,29.33373871,999.9,10012.58065,731.2907097,1463.127742,1999.963871,0.9,0.099999997,32.24193226,41743.83871,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,400.002,-0.007944251,0.0200329,1,380.9392927,-0.116592334,0.015348383,1,-0.032820341,-0.000977571,0.000266608,1,7.70940439,0.116243206,0.011897636,1,4,4,4-Apr,100,100,6.271,-0.013,3,586.899,300.92,28.1563,28.3144,30.0006,28.1779,28.147,19.1237,100,0,-999.9,400,0,102.999,103.533
119,BH1_AS_1534,1561661027,15061.3,20190627 14:43:46,14:43:46,,1561661019,0.004633893,16.2073149,571.7092935,330.317669,31.67577326,54.82399415,0.124353201,2.328649197,0.120778322,0.07579908,316.962057,30.42895593,29.93318065,4.244125279,15.8186856,0.6589924,4.165911231,3.585132879,-204.3546729,-40.5861525,-3.866609228,68.15462231,0.018787005,-0.421311436,4.598704695,23,4,1,0,50192,1999.961935,1685.967948,0.843000018,0.188000049,9,0.5,0: Broadleaf,1561661019,571.7093226,599.9893226,6.872029032,-0.029864555,600.1025161,95.69489032,0.199989774,29.60989355,29.93318065,999.9,9991.734194,730.8525161,878.3907097,1999.961935,0.899999387,0.100000613,33.97311613,41743.79677,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,600.0003902,-0.112954704,0.03747121,1,571.6558537,1.338376307,0.133175578,0,-0.029853839,0.000354272,0.000153577,1,6.903619756,-0.759127526,0.074862328,1,3,4,4-Mar,100,100,6.271,-0.013,3,586.259,300.92,28.5446,28.4919,30.0005,28.3277,28.2939,26.5588,100,0,-999.9,600,0,102.973,103.494
120,BH1_AS_1534,1561661147,15181.8,20190627 14:45:47,14:45:47,,1561661139,0.003527961,18.95302837,767.5171918,381.3768259,36.57238598,73.60157482,0.088499899,2.328859778,0.086673106,0.054331681,316.9671105,30.89771304,30.1910129,4.307417907,11.9697892,0.501940206,4.193392193,3.805477701,-155.5830822,-58.62497382,-5.59494876,97.16410571,0.018789659,-0.421370953,4.599235961,25,4,1,0,50140,1999.994194,1685.995219,0.843000057,0.188000006,9,0.5,0: Broadleaf,1561661139,767.5172258,800.0030645,5.234232258,-0.029141606,600.099,95.69566774,0.200001581,29.72408065,30.1910129,999.9,9993.064516,732.0847742,73.46431935,1999.994194,0.900000161,0.09999991,34,41744.48387,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,800.0094634,0.100243902,0.050886338,1,767.4306585,2.287484321,0.227855925,0,-0.0290854,-0.000147155,0.000231044,1,5.267040732,-0.785271847,0.077432009,1,3,4,4-Mar,100,100,6.271,-0.013,3,583.921,301.15,28.7952,28.5796,30.0002,28.4124,28.3767,33.5897,100,0,-999.9,800,0,102.965,103.481
121,BH1_AS_1534,1561661268,15302.3,20190627 14:47:47,14:47:47,,1561661260,0.002706919,20.60919005,965.1267373,408.4868901,39.17250044,92.55236449,0.065444561,2.330392907,0.06444042,0.040364197,316.969644,31.12084158,30.21975484,4.314524168,9.200625143,0.384944447,4.183894479,3.92957972,-119.3751288,-67.22344175,-6.410996941,123.9600765,0.018808987,-0.421804384,4.603104444,26,4,1,0,50220,2000.010323,1686.008747,0.843000022,0.188,9,0.5,0: Broadleaf,1561661260,965.1267742,999.9530968,4.014161935,-0.029192819,600.1075484,95.6966,0.199991516,29.68469032,30.21975484,999.9,10003.24613,736.569871,251.2639032,2000.010323,0.900000097,0.099999932,33,41744.8129,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,999.9774634,-0.385317073,0.079955505,1,965.0346585,2.164557491,0.215352984,0,-0.029178929,0.000357303,0.000245565,1,4.034623171,-0.485140557,0.047847005,1,3,4,4-Mar,100,100,6.271,-0.013,3,581.937,301.769,28.8965,28.5963,29.9999,28.4402,28.4044,40.3107,100,0,-999.9,1000,0,102.97,103.485
122,BH1_AS_1534,1561661388,15422.8,20190627 14:49:48,14:49:48,,1561661380,0.002193281,21.93307305,1163.244799,431.4668548,41.38007083,111.5616453,0.052331873,2.331251212,0.051687905,0.032362138,316.9715647,31.1031153,30.09526774,4.283819049,7.529635919,0.311744492,4.140233271,3.972074557,-96.723714,-74.48750788,-7.090372065,138.6699707,0.018819811,-0.422047123,4.605270647,27,4,1,0,50131,2000.022903,1686.019124,0.842999908,0.187999982,9,0.5,0: Broadleaf,1561661380,1163.244839,1199.965161,3.250536129,-0.028132087,600.1024839,95.7055871,0.199974065,29.50260323,30.09526774,999.9,10008.0629,740.4305806,58.85064194,2000.022903,0.899999871,0.100000019,32,41745.04839,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,1199.950976,0.016724739,0.070010622,1,1163.17561,1.75630662,0.176179631,0,-0.028065124,-0.001898049,0.000248291,1,3.263857561,-0.321679233,0.031722531,1,3,4,4-Mar,100,100,6.271,-0.013,3,580.538,302.197,28.8584,28.5356,29.9998,28.4081,28.3707,46.7908,100,0,-999.9,1200,0,102.978,103.5
123,BH1_AS_1534,1561661509,15543.3,20190627 14:51:48,14:51:48,,1561661501,0.001819373,24.20229978,1459.747376,486.5118788,46.65845115,139.9956602,0.043074422,2.330620479,0.042636993,0.026687051,316.9700759,31.06742214,29.97562258,4.254487848,6.298406441,0.258430215,4.103104767,3.996057633,-80.23435506,-79.05595379,-7.516994307,150.1627728,0.018811856,-0.421868738,4.603678761,29,5,1,0,50361,2000.012903,1686.010904,0.843000013,0.188000015,9,0.5,0: Broadleaf,1561661501,1459.747419,1500.028065,2.694675161,-0.026588619,600.0974516,95.70407419,0.199958548,29.34643871,29.97562258,999.9,10003.99097,741.2610323,26.5729129,2000.012903,0.899999839,0.100000171,31.37364839,41744.84839,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,1500.000976,0.110801394,0.11181005,1,1459.649756,2.376794425,0.239027377,0,-0.026661029,0.0016283,0.000207424,1,2.705332195,-0.253296167,0.024979539,1,3,4,4-Mar,100,100,6.271,-0.013,3,578.165,302.878,28.7544,28.455,29.9999,28.3516,28.3177,56.0389,100,0,-999.9,1500,0,102.987,103.515
124,BH1_AS_1534,1561661629,15663.8,20190627 14:53:49,14:53:49,,1561661621,0.001540632,28.1306956,1953.274788,609.1204683,58.41366329,187.3158788,0.03609855,2.330252729,0.035790737,0.022396647,316.9689812,31.11499274,29.95945806,4.250538544,5.343811466,0.21872984,4.093142913,4.031808703,-67.94189319,-82.3029334,-7.82470713,158.8994474,0.018807219,-0.421764745,4.602750693,29,5,1,0,50336,2000.006452,1686.005468,0.843000015,0.187999972,9,0.5,0: Broadleaf,1561661621,1953.274839,1999.976452,2.280850323,-0.0244154,600.1072581,95.69837742,0.199997903,29.30432903,29.95945806,999.9,10002.12032,741.8769355,38.88717742,2000.006452,0.900000452,0.099999581,31,41744.72258,1561660334,14:32:14,14,6.271,-0.013,400,0,0.31,0.02,1999.989756,0.311461078,0.156337468,1,1953.209512,2.051821913,0.216524107,0,-0.024444693,0.000105083,0.000252453,1,2.288663415,-0.187432954,0.018495072,1,3,4,4-Mar,100,100,6.271,-0.013,3,577.89,303.691,28.674,28.4147,30.0001,28.3176,28.2844,70.3838,100,0,-999.9,2000,0,102.992,103.523
125,BH1_AS_1549,1561662921,16955.5,20190627 15:15:21,15:15:21,,1561662913,0.002989644,5.192407619,390.4674101,261.4048499,25.06399927,37.43876552,0.077661697,2.329649761,0.076251571,0.047781793,316.9680294,30.02595411,29.31276129,4.095136035,10.75155964,0.424433295,3.947643962,3.67070274,-131.843296,-79.6129229,-7.523283375,97.98852718,0.018799617,-0.421594264,4.601229158,0,0,1,0,50318,2000.000968,1686.000903,0.843000044,0.187999917,9,0.5,0: Broadleaf,1561662913,390.4674194,400.0053548,4.426624839,-0.037187916,600.1078065,95.68192258,0.199998806,28.67888065,29.31276129,999.9,9999.796774,738.7897419,10.00110871,2000.000968,0.900001355,0.099998742,30,41744.5871,1561662604,15:10:03,16,6.414,-0.005,400,0,0.22,0.08,400.003878,-0.115651568,0.035675499,1,390.4926341,-0.547860627,0.056116497,1,-0.037199034,0.000829898,0.000190679,1,4.411935854,0.348480209,0.034369246,1,4,4,4-Apr,100,100,6.414,-0.005,3,622.772,301.942,28.1921,28.2624,30.0002,28.173,28.1388,19.1794,100,0,-999.9,400,0,102.997,103.541
126,BH1_AS_1549,1561662989,17023.5,20190627 15:16:29,15:16:29,,1561662981,0.003186812,3.319959518,293.5988005,213.1679563,20.43873125,28.15051138,0.08350498,2.329384336,0.08187689,0.05131669,316.968189,29.97571709,29.31556774,4.09579958,11.45237495,0.452437717,3.950601682,3.643361863,-140.5384032,-78.33466628,-7.403911612,90.69120789,0.018796271,-0.421519228,4.600559436,0,0,1,0,50339,2000.00129,1686.001123,0.843000018,0.187999987,9,0.5,0: Broadleaf,1561662981,293.5988065,299.981129,4.718748065,-0.038105958,600.1018065,95.68089677,0.19998329,28.69179355,29.31556774,999.9,9998.124194,738.4589677,9.760255161,2000.00129,0.900000258,0.099999771,30,41744.60323,1561662604,15:10:03,16,6.414,-0.005,400,0,0.22,0.08,299.9849512,-0.031975601,0.021296915,1,293.6531707,-0.977500166,0.10329685,1,-0.038088705,0.000225411,0.000114095,1,4.708717317,0.199834743,0.019710019,1,4,4,4-Apr,100,100,6.414,-0.005,3,622.951,301.774,28.1857,28.2648,30.0001,28.173,28.1388,15.2477,100,0,-999.9,300,0,102.998,103.54
127,BH1_AS_1549,1561663056,17090.6,20190627 15:17:36,15:17:36,,1561663048,0.003306794,1.324946772,197.0190622,161.2803163,15.46368285,18.89034175,0.087368017,2.329680994,0.08558776,0.053649278,316.9685639,29.89164045,29.27340645,4.085841015,11.91212461,0.469360769,3.940193583,3.616480246,-145.8296184,-78.76114092,-7.440033135,84.93777147,0.018800011,-0.421603094,4.601307966,0,0,1,0,50420,2000.003871,1686.003045,0.842999891,0.187999995,9,0.5,0: Broadleaf,1561663048,197.0190645,199.9832258,4.895253871,-0.039804935,600.1034516,95.68079677,0.199985258,28.64631613,29.27340645,999.9,10000.12387,739.2336129,9.257861613,2000.003871,0.899999613,0.100000248,30,41744.63871,1561662604,15:10:03,16,6.414,-0.005,400,0,0.22,0.08,199.9843902,0.047029822,0.018235423,1,197.074439,-0.948029747,0.099922421,1,-0.039748949,-0.001194971,0.000234748,1,4.887702927,0.149699355,0.014801642,1,4,4,4-Apr,100,100,6.414,-0.005,3,623.303,301.65,28.1782,28.2648,30,28.1709,28.1364,11.153,100,0,-999.9,200,0,102.996,103.541
128,BH1_AS_1549,1561663123,17157.6,20190627 15:18:43,15:18:43,,1561663115,0.00344674,-0.71775206,100.5416464,106.9450053,10.25383322,9.639882401,0.091679174,2.329377152,0.089720762,0.056247947,316.9681106,29.85317777,29.26807419,4.084583032,12.40853038,0.489099218,3.941636942,3.595483815,-152.0012335,-77.28845331,-7.301905885,80.37651791,0.01879618,-0.421517197,4.600541309,0,0,1,0,50278,2000.000323,1686.000319,0.843000024,0.18800003,9,0.5,0: Broadleaf,1561663115,100.5416452,99.98492903,5.101186774,-0.041620213,600.1084194,95.67950968,0.199986452,28.65262903,29.26807419,999.9,9998.220968,738.7617097,9.21239,2000.000323,0.899999677,0.100000339,30,41744.58387,1561662604,15:10:03,16,6.414,-0.005,400,0,0.22,0.08,99.98294634,-0.008945645,0.010808716,1,100.5917073,-0.889797909,0.092963734,1,-0.041631678,0.000532292,0.000179837,1,5.089888293,0.2279423,0.022491973,1,4,4,4-Apr,100,100,6.414,-0.005,3,623.496,301.548,28.1687,28.2552,30,28.1635,28.1292,6.91983,100,0,-999.9,100,0,102.996,103.543
129,BH1_AS_1549,1561663185,17219.6,20190627 15:19:45,15:19:45,,1561663177,0.003614234,-1.693890023,52.24282239,76.74625876,7.358223292,5.008900222,0.097277693,2.328747513,0.095075305,0.059615789,316.9684659,29.77102711,29.20797419,4.070427612,13.03206652,0.512821798,3.935076585,3.557605814,-159.3877036,-73.32658743,-6.926420297,77.32775449,0.018788244,-0.421339223,4.598952731,0,0,1,0,50339,2000.002258,1686.001929,0.843000013,0.188000061,9,0.5,0: Broadleaf,1561663177,52.24281935,49.98560645,5.348730645,-0.042677819,600.105129,95.67729355,0.199996258,28.62391935,29.20797419,999.9,9994.230968,738.6700645,10.18141194,2000.002258,0.899999194,0.100000794,30,41744.62903,1561662604,15:10:03,16,6.414,-0.005,400,0,0.22,0.08,49.98475366,0.032234843,0.009362903,1,52.29877561,-0.960148432,0.10114916,1,-0.042617824,-0.001501543,0.000332117,1,5.336970244,0.236058606,0.023293648,1,4,4,4-Apr,100,100,6.414,-0.005,3,623.604,301.477,28.1614,28.2431,29.9999,28.1517,28.1171,4.79928,100,0,-999.9,50,0,102.999,103.547
