obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
33,CC1_AS_1100,1562685447,2944.4,20190709 11:17:26,11:17:26,,1562685439,0.001062312,12.36622316,1179.561914,899.4573605,86.49728079,113.4338353,0.078169591,2.334648533,0.076744142,0.048090994,316.9674132,26.63278817,25.39086774,3.254532983,62.87152762,1.959464671,3.116616926,1.295068311,-46.84794991,-91.43362349,-8.286400932,170.3994388,0.018862683,-0.423008551,4.61384821,0,0,1,0,51092,1999.996452,1685.996962,0.842999977,0.187999991,9,0.5,0: Broadleaf,1562685439,1179.561935,1199.990323,20.37584194,18.81488387,600.0159032,95.96609355,0.199977903,24.66442903,25.39086774,999.9,10003.63194,716.4660323,7.721498065,1999.996452,0.900000032,0.099999942,26,41744.50645,1562682258,10:24:18,1,2.459,0.096,400,17,0.52,0.09,12.46056425,-1.162058929,0.149671973,-1,1199.997073,-0.218466899,0.04103799,1,1179.500244,0.984250871,0.116084238,1,18.81301463,0.037260627,0.003692482,1,20.37970244,-0.077567247,0.007679891,1,4,4,4-Apr,100,100,2.459,0.096,3,624.876,358.701,24.0737,24.3896,30.0003,24.3096,24.2796,47.5422,-30,-30,-999.9,1200,0,103.619,105.226
34,CC1_AS_1100,1562685519,3016.4,20190709 11:18:38,11:18:38,,1562685511,0.000986375,13.14726525,1478.12288,1149.893254,110.5793755,142.1435463,0.071430178,2.333553446,0.070237354,0.044003858,316.967472,26.70334452,25.44376452,3.264780633,62.42776222,1.95091666,3.125078636,1.313863972,-43.49913188,-92.33753139,-8.376388691,172.7544201,0.018848858,-0.422698537,4.611082745,0,0,1,0,50989,1999.997419,1685.997633,0.842999904,0.187999951,9,0.5,0: Broadleaf,1562685511,1478.122903,1500.030323,20.2872,18.83768387,600.0124194,95.96489355,0.200011419,24.7098,25.44376452,999.9,9996.425484,717.1164516,4.905507419,1999.997419,0.90000029,0.09999961,26,41744.52903,1562682258,10:24:18,1,2.459,0.096,400,17,0.52,0.09,13.21905617,-0.713240815,0.121139662,-1,1500.037317,0.208222997,0.103146223,1,1478.063902,0.917979094,0.107609911,1,18.83739268,0.005866202,0.000689075,1,20.29107561,-0.075660627,0.007483405,1,4,4,4-Apr,100,100,2.459,0.096,3,624.722,359.119,24.1019,24.404,30.0001,24.3259,24.2956,56.8462,-30,-30,-999.9,1500,0,103.617,105.225
35,CC1_AS_1100,1562685596,3093.4,20190709 11:19:55,11:19:55,,1562685588,0.000926404,14.29636586,1975.806426,1586.345891,152.5495392,190.0016646,0.066397515,2.333105624,0.065365349,0.040944743,316.9678143,26.74442234,25.47043871,3.269958887,62.12671344,1.944001513,3.129091183,1.325957374,-40.85440134,-92.97347398,-8.43774142,174.7021975,0.018843207,-0.422571791,4.609952004,0,0,1,0,51071,1999.998065,1685.99845,0.843000041,0.188000063,9,0.5,0: Broadleaf,1562685588,1975.806452,1999.995484,20.21545806,18.85400645,600.0274839,95.96410968,0.199999323,24.73127742,25.47043871,999.9,9993.509677,717.4334194,4.688363226,1999.998065,0.89999929,0.100000732,26,41744.54516,1562682258,10:24:18,1,2.459,0.096,400,17,0.52,0.09,14.3554667,-0.725803537,0.102881655,-1,1999.998537,0.182090592,0.055680315,1,1975.767805,0.982578397,0.105634256,1,18.85223659,0.03575122,0.003568272,1,20.21685854,-0.027485017,0.002763523,1,4,4,4-Apr,100,100,2.459,0.096,3,624.753,359.886,24.1285,24.4125,30.0002,24.3382,24.3078,71.2672,-30,-30,-999.9,2000,0,103.619,105.226
36,CC1_AS_1107,1562686047,3544,20190709 11:27:26,11:27:26,,1562686039,0.001519551,10.52657225,383.337175,238.4956995,22.93284155,36.86024827,0.124579941,2.334244112,0.12100055,0.075938371,316.9680046,26.28702233,25.21313871,3.220307224,66.43014338,2.045823156,3.079660906,1.174484068,-67.01221608,-94.1481887,-8.517705016,147.2898948,0.018857577,-0.42289405,4.612826847,0,0,1,0,51015,2000.000645,1686.000656,0.843000056,0.18799993,9,0.5,0: Broadleaf,1562686039,383.3371935,400.0003226,21.27603871,19.04527097,600.0172903,95.95622258,0.199983161,24.46500323,25.21313871,999.9,10001.9529,716.2997419,4.428736774,2000.000645,0.900001226,0.099998881,26,41744.60323,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,10.51122907,0.169184107,0.022742536,-1,399.9961707,0.040432056,0.02178711,1,383.3491951,-0.276376307,0.028391187,1,19.04354146,0.041778397,0.004144757,1,21.26980488,0.153102439,0.015112585,1,4,4,4-Apr,100,100,2.885,0.173,3,626.938,355.22,24.0159,24.4471,30,24.3933,24.3626,19.7061,-30,-30,-999.9,400,0,103.607,105.218
37,CC1_AS_1107,1562686115,3612,20190709 11:28:34,11:28:34,,1562686107,0.001617021,7.566542103,287.9386641,190.3769986,18.30507729,27.68579996,0.133986509,2.334228568,0.129855799,0.081520394,316.9678458,26.30168539,25.25590323,3.228513638,66.84053246,2.064143413,3.088161236,1.164370225,-71.31064105,-93.7334979,-8.484037708,143.4396692,0.01885738,-0.422889649,4.612787591,0,0,1,0,51200,1999.999677,1685.99981,0.843000041,0.18799993,9,0.5,0: Broadleaf,1562686107,287.9386774,299.9865161,21.46756452,19.09417742,600.018871,95.95175806,0.199969419,24.51105806,25.25590323,999.9,10002.31419,716.6944516,4.46860129,1999.999677,0.900001161,0.099998926,26,41744.57097,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,7.491659342,0.870964661,0.108324674,-1,299.9866098,-0.034139373,0.021088522,1,287.9910488,-0.956132404,0.097452165,1,19.09203171,0.041640418,0.004122244,1,21.45989268,0.156303136,0.015421973,1,4,4,4-Apr,100,100,2.885,0.173,3,627.021,354.9,24.0215,24.4491,30.0001,24.3953,24.3667,15.7543,-30,-30,-999.9,300,0,103.607,105.219
38,CC1_AS_1107,1562686182,3679,20190709 11:29:41,11:29:41,,1562686174,0.001694928,4.452257842,192.8129599,137.8021779,13.24975142,18.53906685,0.141606493,2.334673662,0.137002122,0.086027539,316.9675265,26.31534152,25.29441613,3.23591981,67.17309939,2.079268077,3.095388029,1.156651733,-74.74630563,-93.6815353,-8.481030215,140.0586554,0.018863,-0.423015667,4.613911677,0,0,1,0,51115,1999.997742,1685.997755,0.842999829,0.18799997,9,0.5,0: Broadleaf,1562686174,192.8129677,199.9813871,21.62513548,19.13778387,600.0145161,95.95054194,0.199980613,24.55012581,25.29441613,999.9,10005.42161,717.0423226,4.431762258,1999.997742,0.89999971,0.100000084,26,41744.52903,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,4.373860797,0.939129338,0.119458652,-1,199.9831951,-0.013149826,0.018213128,1,192.8690488,-0.960648084,0.104221844,1,19.13590488,0.036374216,0.003623497,1,21.6190122,0.125316376,0.012385263,1,4,4,4-Apr,100,100,2.885,0.173,3,627.115,354.482,24.0398,24.4573,30,24.4014,24.3728,11.6346,-30,-30,-999.9,200,0,103.606,105.22
39,CC1_AS_1107,1562686249,3746,20190709 11:30:48,11:30:48,,1562686241,0.00173743,1.130268841,98.02912704,83.75438195,8.053049534,9.425577474,0.148753994,2.334503656,0.143681689,0.090242373,316.9687404,26.22264948,25.19900323,3.217598667,67.74331811,2.086994961,3.080739206,1.130603706,-76.62065016,-91.64353173,-8.289837085,140.4147214,0.018860853,-0.422967531,4.613482315,0,0,1,0,51120,2000.004516,1686.003863,0.843000028,0.188000008,9,0.5,0: Broadleaf,1562686241,98.02912903,99.97996129,21.70543871,19.15592581,600.0150968,95.9508129,0.199971645,24.47085161,25.19900323,999.9,10004.25484,717.1848387,4.796380323,2000.004516,0.9,0.100000032,26,41744.67097,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,1.055562052,0.879420882,0.108505018,-1,99.97700488,0.02777561,0.01907317,1,98.07942439,-0.907296167,0.094998392,1,19.15579268,0.000597909,0.000452306,1,21.70313902,0.046185366,0.004578043,1,4,4,4-Apr,100,100,2.885,0.173,3,627.218,354.224,24.0364,24.4594,30.0002,24.4035,24.3748,7.36808,-30,-30,-999.9,100,0,103.607,105.219
40,CC1_AS_1107,1562686312,3809,20190709 11:31:51,11:31:51,,1562686304,0.001775368,-0.62381556,50.78815916,56.41989,5.424926413,4.883420122,0.154920519,2.334732583,0.149427831,0.093869666,316.9686527,26.14334362,25.12233226,3.202942088,68.17881301,2.091996173,3.068396296,1.110945915,-78.29372492,-90.44172933,-8.174402858,140.0587956,0.018863744,-0.42303235,4.614060488,0,0,1,0,51249,2000.004194,1686.003429,0.842999947,0.188000005,9,0.5,0: Broadleaf,1562686304,50.78815806,49.98770968,21.7570129,19.15197742,600.0175806,95.95274839,0.199980968,24.4038,25.12233226,999.9,10005.58613,717.0235806,4.376243548,2000.004194,0.89999971,0.100000219,26,41744.68065,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,-0.696820322,0.843523966,0.105029091,-1,49.98409268,0.024551916,0.012953225,1,50.83851463,-0.87017561,0.092597499,1,19.15219512,-0.003714983,0.000472126,1,21.75522683,0.037398606,0.003834886,1,4,4,4-Apr,100,100,2.885,0.173,3,627.134,353.951,24.0044,24.4532,30.0001,24.4014,24.3728,5.22872,-30,-30,-999.9,50,0,103.603,105.22
41,CC1_AS_1107,1562686380,3877,20190709 11:32:59,11:32:59,,1562686372,0.001814989,11.73173867,381.3957859,254.5791203,24.47868563,36.67255796,0.160358077,2.334567208,0.154480515,0.097060449,316.968441,26.11815038,25.08834839,3.196464344,68.42145004,2.097859187,3.06608408,1.098605157,-80.04102812,-87.74229971,-7.929120671,141.2559925,0.018861656,-0.422985525,4.613642818,0,0,1,0,51303,2000.002903,1686.00243,0.842999991,0.187999991,9,0.5,0: Broadleaf,1562686372,381.3958065,400.0311613,21.81780323,19.15480323,600.0192258,95.95356129,0.199986581,24.3912129,25.08834839,999.9,10004.39387,716.6797419,4.44511,2000.002903,0.900000097,0.099999897,26,41744.65484,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,11.83276048,-1.264240048,0.178240336,-1,400.0327805,-0.111365854,0.0208438,1,381.3487317,0.724181185,0.097644708,1,19.15537561,-0.007894077,0.00105363,1,21.81574146,0.042077352,0.004179274,1,4,4,4-Apr,100,100,2.885,0.173,3,627.325,354.468,23.9831,24.4471,30,24.3994,24.3687,19.7243,-30,-30,-999.9,400,0,103.603,105.22
42,CC1_AS_1107,1562686440,3937.6,20190709 11:34:00,11:34:00,,1562686432,0.001844435,11.88245467,381.1475921,255.7473707,24.5908439,36.64843519,0.164421505,2.334198901,0.15824753,0.099440098,316.9682814,26.09393501,25.06482258,3.191986743,68.62281334,2.102141208,3.063327057,1.089845535,-81.33957467,-86.65799408,-7.830848371,141.1398643,0.018857006,-0.42288125,4.61271267,0,0,1,0,51355,2000.001613,1686.001269,0.842999955,0.188000025,9,0.5,0: Broadleaf,1562686432,381.1476129,400.0252903,21.86249032,19.15639677,600.016129,95.9529129,0.199957935,24.37619355,25.06482258,999.9,10001.99516,716.7366129,4.394882903,2000.001613,0.899999452,0.100000477,26,41744.64194,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,11.85966904,0.340122095,0.041342445,-1,400.0186098,0.186768911,0.033148504,1,381.1568049,-0.232432619,0.025196031,1,19.15630976,0.002179623,0.00039682,1,21.86106829,0.03096544,0.00312975,1,4,4,4-Apr,100,100,2.885,0.173,3,627.535,354.246,23.9704,24.443,30,24.3974,24.3687,19.7201,-30,-30,-999.9,400,0,103.603,105.22
43,CC1_AS_1107,1562686514,4011.6,20190709 11:35:14,11:35:14,,1562686506,0.001850476,17.7196184,571.8549688,387.7745089,37.28533587,54.98505986,0.167234156,2.332904304,0.16084816,0.101083539,316.9683338,26.04300248,24.99836129,3.179366954,68.87534862,2.103574533,3.054176241,1.075792421,-81.60601256,-84.53145562,-7.638440964,143.1924246,0.018840666,-0.422514817,4.609443706,0,0,1,0,51215,2000.002581,1686.00225,0.843000037,0.187999947,9,0.5,0: Broadleaf,1562686506,571.855,600.0206452,21.87757097,19.1626871,600.0231935,95.95210968,0.199996806,24.32625806,24.99836129,999.9,9993.411935,716.9726452,4.372640323,2000.002581,0.900000903,0.099999171,25.73118387,41744.62581,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,17.79579229,-0.96495873,0.115598511,-1,600.0228049,-0.126167247,0.02815828,1,571.8016341,0.968299652,0.10158206,1,19.16199268,0.014780488,0.001490849,1,21.87714634,0.009884321,0.001095244,1,4,4,4-Apr,100,100,2.885,0.173,3,627.534,354.496,23.942,24.4491,30.0001,24.4038,24.3768,27.2289,-30,-30,-999.9,600,0,103.598,105.216
44,CC1_AS_1107,1562686596,4093.6,20190709 11:36:36,11:36:36,,1562686588,0.001847477,20.80297662,766.7013827,546.3004555,52.52682501,73.71838878,0.165191629,2.333639105,0.158959429,0.099889991,316.9675938,26.08700667,25.06160645,3.191375053,68.73125891,2.10466478,3.062165328,1.086710273,-81.47371863,-87.02925524,-7.865905575,140.5987143,0.01884994,-0.422722783,4.611299044,0,0,1,0,51153,1999.997097,1685.997561,0.843000004,0.188000031,9,0.5,0: Broadleaf,1562686588,766.7014194,800.0295484,21.88937419,19.17890323,600.0185484,95.95007419,0.199992097,24.36986129,25.06160645,999.9,9998.542903,716.4624516,4.320815161,1999.997097,0.899999581,0.10000041,26,41744.52903,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,20.84857729,-0.618637413,0.076518106,-1,800.0070244,0.246648084,0.054661034,1,766.6493902,0.989623693,0.104571105,1,19.17911951,-0.004960976,0.000628284,1,21.89011951,-0.016708014,0.001927493,1,4,4,4-Apr,100,100,2.885,0.173,3,627.512,354.672,23.9344,24.4594,30.0001,24.4117,24.3829,34.3193,-30,-30,-999.9,800,0,103.595,105.215
45,CC1_AS_1107,1562686667,4164.6,20190709 11:37:47,11:37:47,,1562686659,0.001810764,21.86264211,964.5976712,722.8121374,69.49813611,92.74573124,0.159809723,2.335556885,0.153973879,0.096740247,316.9676467,26.13377724,25.09298387,3.197347249,68.35638412,2.097743811,3.068833786,1.099603438,-79.85467215,-86.47851415,-7.81237421,142.8220861,0.018874153,-0.42326578,4.61614253,0,0,1,0,51057,1999.99871,1685.998837,0.842999963,0.18799992,9,0.5,0: Broadleaf,1562686659,964.5977097,1000.010516,21.8174871,19.1606871,600.0193871,95.94965806,0.199994806,24.40618065,25.09298387,999.9,10011.42968,716.5138387,4.361518387,1999.99871,0.900000968,0.099999023,26,41744.57742,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,21.94834517,-0.967165922,0.1310865,-1,1000.013512,0.006648084,0.046798021,1,964.5366585,0.963888502,0.115706021,1,19.16200244,-0.025544948,0.002573077,1,21.82204878,-0.090683624,0.008967832,1,4,4,4-Apr,100,100,2.885,0.173,3,627.76,354.897,23.9532,24.4676,30.0002,24.4176,24.389,41.0882,-30,-30,-999.9,1000,0,103.595,105.213
46,CC1_AS_1107,1562686736,4233.6,20190709 11:38:56,11:38:56,,1562686728,0.00176127,22.45213408,1163.274477,901.5092163,86.67986402,111.848522,0.152962931,2.33405968,0.14760411,0.092718397,316.9675788,26.18470748,25.12922258,3.204256866,67.91779318,2.088538292,3.075097399,1.115718574,-77.67202585,-86.69828801,-7.840028021,144.7572369,0.018855248,-0.422841837,4.612361089,0,0,1,0,51056,1999.997742,1685.998084,0.842999994,0.187999964,9,0.5,0: Broadleaf,1562686728,1163.274516,1200.024839,21.72172903,19.13729032,600.0186129,95.94972581,0.200000065,24.44023226,25.12922258,999.9,10001.39516,716.5673871,4.301907742,1999.997742,0.900000484,0.099999526,26,41744.52903,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,22.520636,-0.784204482,0.115159315,-1,1200.019756,0.16912892,0.056373658,1,1163.22122,0.962926829,0.104279061,1,19.13848049,-0.020232753,0.00217897,1,21.72691951,-0.102625087,0.010145796,1,4,4,4-Apr,100,100,2.885,0.173,3,627.357,355.097,23.9726,24.4738,30.0001,24.4199,24.3931,47.5974,-30,-30,-999.9,1200,0,103.597,105.216
47,CC1_AS_1107,1562686810,4307.6,20190709 11:40:10,11:40:10,,1562686802,0.001696319,22.90799432,1461.930282,1176.359756,113.1107557,140.5692759,0.145041119,2.334408593,0.140214253,0.088054201,316.9673614,26.22558964,25.15877419,3.209901112,67.51344671,2.078625625,3.078832035,1.131275487,-74.80764893,-87.87883599,-7.94759053,146.3332859,0.018859653,-0.422940617,4.613242233,0,0,1,0,51182,1999.996129,1685.996565,0.842999914,0.188000004,9,0.5,0: Broadleaf,1562686802,1461.930323,1500.010968,21.61785161,19.12845806,600.0188387,95.95320323,0.199997484,24.46050645,25.15877419,999.9,10003.36903,716.5943871,4.3028,1999.996129,0.899999581,0.100000306,26,41744.50645,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,22.95365883,-0.430244524,0.074919424,-1,1500.019024,0.182299652,0.085277306,1,1461.875122,0.980905923,0.104953461,1,19.12844634,0.002489895,0.000657452,1,21.62173902,-0.07598676,0.007509145,1,4,4,4-Apr,100,100,2.885,0.173,3,627.683,355.42,23.9913,24.4779,30.0001,24.4243,24.3972,56.911,-30,-30,-999.9,1500,0,103.596,105.215
48,CC1_AS_1107,1562686888,4385.6,20190709 11:41:28,11:41:28,,1562686880,0.001633305,23.82866494,1959.465119,1638.203464,157.5228064,188.413986,0.137023542,2.333468036,0.132705338,0.083317474,316.967377,26.29405998,25.22481935,3.222546902,67.09582565,2.071664542,3.087620611,1.15088236,-72.02873774,-90.16061909,-8.161908966,146.6161112,0.01884778,-0.422674362,4.610867081,0,0,1,0,51147,1999.996452,1685.997011,0.843000001,0.187999964,9,0.5,0: Broadleaf,1562686880,1959.465161,2000.007419,21.54486774,19.14777419,600.0199032,95.95582258,0.200002871,24.50813226,25.22481935,999.9,9996.79871,716.8484516,4.259197419,1999.996452,0.900000516,0.099999503,26,41744.49032,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,23.90247549,-0.712212805,0.106539848,-1,2000.026341,-0.312334495,0.053454156,1,1959.401951,0.770801394,0.127952345,1,19.14666341,0.019358885,0.002017818,1,21.54770244,-0.054746341,0.005440296,1,4,4,4-Apr,100,100,2.885,0.173,3,627.257,356.331,24.0168,24.4944,30.0003,24.4391,24.4114,71.3371,-30,-30,-999.9,2000,0,103.593,105.213
49,CC1_AS_1091,1562687816,5313.7,20190709 11:56:56,11:56:56,,1562687808,0.000720755,4.902244001,392.2334107,221.3334168,21.28760357,37.72457623,0.048439227,2.333323502,0.047887436,0.0299787,316.9681479,27.02861228,25.93695161,3.361690312,61.63990083,1.95410354,3.170192545,1.407586771,-31.78529297,-124.1653055,-11.30638451,149.711165,0.018845956,-0.422633454,4.610502131,0,0,1,0,51080,2000.000323,1686.00022,0.842999974,0.188000063,9,0.5,0: Broadleaf,1562687808,392.2334194,400.0106129,20.31738387,19.25824839,600.0176452,95.97890323,0.19999229,24.9499,25.93695161,999.9,9993.427419,723.8738387,4.229257742,2000.000323,0.899999,0.100000935,26,41744.57742,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,4.878118663,0.317245453,0.040164111,-1,400.0086585,0.088829268,0.025618791,1,392.2525366,-0.392090592,0.040899101,1,19.25884878,-0.011437631,0.00122815,1,20.31382195,0.069618815,0.006908797,1,4,4,4-Apr,100,100,2.885,0.173,3,616.019,351.22,24.4493,24.9221,30.0002,24.851,24.8208,19.7198,-30,-30,-999.9,400,0,103.534,105.129
50,CC1_AS_1091,1562687885,5382.7,20190709 11:58:05,11:58:05,,1562687877,0.000777102,3.439333389,294.4912842,183.8177588,17.67907616,28.32334522,0.052974468,2.333582708,0.052315346,0.032755627,316.9685048,26.97235803,25.88690645,3.351743387,62.04776603,1.962580021,3.163014797,1.389163367,-34.27017835,-122.6637199,-11.16346848,148.8711381,0.018849228,-0.42270682,4.611156636,0,0,1,0,50968,2000.001935,1686.001713,0.843000041,0.188000108,9,0.5,0: Broadleaf,1562687877,294.4912903,299.9933548,20.40587742,19.26405484,600.0229032,95.97717419,0.20001929,24.9119,25.88690645,999.9,9995.342258,724.2701613,4.355602581,2000.001935,0.899998645,0.100001355,26,41744.5871,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,3.367723828,0.878487918,0.109359278,-1,299.9950732,-0.049337979,0.017805713,1,294.5425122,-0.945198606,0.09687838,1,19.26314146,0.019258537,0.001982481,1,20.40099512,0.099025087,0.009778198,1,4,4,4-Apr,100,100,2.885,0.173,3,616.221,350.708,24.4591,24.936,30.0003,24.8682,24.839,15.7626,-30,-30,-999.9,300,0,103.532,105.124
51,CC1_AS_1091,1562687954,5451.2,20190709 11:59:13,11:59:13,,1562687946,0.000831042,1.932311832,196.8400611,138.1640414,13.28798821,18.93118053,0.05714399,2.334294041,0.056378068,0.035304252,316.9685187,26.95355112,25.87894194,3.350162742,62.33979619,1.971711108,3.16284497,1.378451634,-36.64893119,-121.8120664,-11.08208808,147.425433,0.018858207,-0.422908185,4.612952937,0,0,1,0,51148,2000.002903,1686.002651,0.843000102,0.188000012,9,0.5,0: Broadleaf,1562687946,196.8400645,199.9838065,20.50119032,19.28022258,600.0189355,95.97545161,0.199993677,24.911,25.87894194,999.9,10000.28323,724.6660968,4.366723871,2000.002903,0.900000258,0.099999868,26,41744.64516,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,1.856719053,0.894179288,0.108926781,-1,199.9806585,0.058452962,0.012060032,1,196.8914146,-0.922222997,0.09685266,1,19.2793561,0.016699652,0.001688129,1,20.49727073,0.078148432,0.007710817,1,4,4,4-Apr,100,100,2.885,0.173,3,616.341,350.513,24.469,24.9509,30.0002,24.8866,24.8567,11.6336,-30,-30,-999.9,200,0,103.528,105.122
52,CC1_AS_1091,1562688022,5519.2,20190709 12:00:21,12:00:21,,1562688014,0.000873076,0.277162857,99.43716403,89.88338379,8.644141524,9.562934575,0.061006731,2.33387266,0.060134458,0.037661367,316.9689319,26.88279705,25.8139129,3.33728136,62.80515178,1.97960383,3.151976827,1.35767753,-38.50263117,-120.8658815,-10.99120911,146.6092101,0.018852888,-0.422788895,4.611888813,0,0,1,0,51044,2000.005806,1686.004798,0.842999952,0.188000018,9,0.5,0: Broadleaf,1562688014,99.43716452,99.98311613,20.5842871,19.30167097,600.0185806,95.97062258,0.200006065,24.85331613,25.8139129,999.9,9997.965484,724.9577419,4.741392581,2000.005806,0.899999548,0.100000381,26,41744.70645,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,0.203438014,0.876267356,0.109279388,-1,99.98200976,0.011149129,0.009741057,1,99.48776829,-0.878366551,0.093071495,1,19.30058293,0.021779791,0.002182067,1,20.58096829,0.065563066,0.006477746,1,4,4,4-Apr,100,100,2.885,0.173,3,616.494,350.215,24.4636,24.9619,30.0001,24.9013,24.8718,7.36186,-30,-30,-999.9,100,0,103.522,105.119
53,CC1_AS_1091,1562688085,5582.2,20190709 12:01:24,12:01:24,,1562688077,0.000908495,-0.620998196,50.8475269,65.12233119,6.262698074,4.889915686,0.064537287,2.334308433,0.063562183,0.039812746,316.9695389,26.80668069,25.74275484,3.32323549,63.27182783,1.986648793,3.139863129,1.336586697,-40.06464401,-120.0505501,-10.90758352,145.9467613,0.018858389,-0.42291226,4.612989283,0,0,1,0,50917,2000.009355,1686.007997,0.843000055,0.188000021,9,0.5,0: Broadleaf,1562688077,50.84752581,49.98534839,20.65806129,19.3235129,600.0193226,95.96821613,0.199994677,24.78881613,25.74275484,999.9,10001.13355,725.335871,12.84361484,2000.009355,0.899999935,0.100000126,26,41744.76452,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,-0.701424577,0.933747163,0.116100944,-1,49.98457073,-0.013331707,0.02219652,1,50.90549024,-0.996434843,0.105599639,1,19.32263902,0.020427178,0.002096557,1,20.65444146,0.06988223,0.006906518,1,4,4,4-Apr,100,100,2.885,0.173,3,616.656,350.012,24.4363,24.9677,30.0001,24.9117,24.8823,5.21923,-30,-30,-999.9,50,0,103.519,105.114
54,CC1_AS_1091,1562688158,5655.3,20190709 12:02:37,12:02:37,,1562688150,0.000956686,6.125944236,390.273086,238.6814373,22.9528221,37.53064676,0.068782671,2.333901687,0.067676054,0.042395476,316.9683401,26.77982483,25.71575161,3.317918863,63.61615141,1.996064978,3.137670125,1.321853885,-42.18983677,-118.1040986,-10.73051271,145.943892,0.018853254,-0.422797111,4.611962111,0,0,1,0,51075,2000.00129,1686.001097,0.843000005,0.188000079,9,0.5,0: Broadleaf,1562688150,390.2730968,400.0217742,20.75664839,19.35144839,600.0179677,95.9651,0.199990839,24.77711613,25.71575161,999.9,9998.735161,725.4007742,20.99040968,2000.00129,0.899998903,0.100001065,26,41744.6,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,6.224139329,-1.152947414,0.150789898,-1,400.0293659,-0.10458976,0.030161966,1,390.2164878,0.925158789,0.104753863,1,19.35115122,0.006912131,0.000947171,1,20.75227073,0.089301128,0.00884369,1,4,4,4-Apr,100,100,2.885,0.173,3,616.798,350.624,24.415,24.9745,30.0001,24.9222,24.8936,19.7312,-30,-30,-999.9,400,0,103.518,105.115
55,CC1_AS_1091,1562688219,5716.2,20190709 12:03:38,12:03:38,,1562688211,0.001011759,6.212074717,390.0939568,244.4612662,23.50787619,37.51220216,0.072840003,2.334681346,0.071600657,0.044860005,316.9678228,26.81732845,25.75073871,3.324808848,63.64448655,2.003631363,3.14816172,1.321177485,-44.61856684,-115.5100827,-10.49612081,146.3430525,0.018863097,-0.423017842,4.613931084,0,0,1,0,51171,1999.998065,1685.998417,0.843000024,0.188000071,9,0.5,0: Broadleaf,1562688211,390.0939677,400.0038387,20.83600645,19.35002903,600.0159032,95.96200323,0.199963677,24.83302581,25.75073871,999.9,10004.27806,725.3285806,4.45076,1999.998065,0.899999097,0.1000009,26,41744.54839,1562685901,11:25:00,2,2.885,0.173,400,19,0.13,0.04,6.20498187,0.108527342,0.017866799,-1,400.006878,0.007798595,0.017233256,1,390.1031463,-0.229501757,0.026084816,1,19.35006585,-0.001620341,0.000469359,1,20.83316829,0.065758862,0.006492902,1,4,4,4-Apr,100,100,2.885,0.173,3,616.997,350.476,24.4246,24.985,30.0001,24.931,24.9031,19.7284,-30,-30,-999.9,400,0,103.516,105.113
